skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
find-skills,"""find-skills""",0,0,0,1,135,22,false,2,1544,true
self-improving-agent,"""self-improving-agent""",0,0,0,0,2,39,false,2,1347,false
grill-me,"""grill-me""",1,4,8,13,22,100,true,5,10795,true
skill-vetter,"""skill-vetter""",0,0,0,0,1,0,false,1,0,false
grill-with-docs,"""grill-with-docs""",0,0,0,0,7,18,false,1,438,false
self-improving,"""self-improving""",4,7,82,126,4,100,true,5,6189,true
frontend-design,"""frontend-design""",1,4,2,24,47,69,false,4,8797,true
ontology,"""ontology"" skill",1,1,0,0,7,100,true,5,1490,true
improve-codebase-architecture,"""improve-codebase-architecture""",0,0,1,1,2,4,false,1,11,true
github,"""github"" skill",0,197,0,90,720,100,true,5,382,true
tdd,"""tdd"" skill",0,3,0,1,42,99,true,5,4314,true
gog,"""gog"" skill",0,2,0,1,0,12,false,1,64,true
agent-browser,"""agent-browser""",1,2,6,7,21,100,true,5,1539,true
skillscan,"""skillscan"" skill",0,0,0,0,0,1,false,1,0,false
setup-matt-pocock-skills,"""setup-matt-pocock-skills""",0,0,0,0,7,2,false,1,163,false
proactive-agent,"""proactive-agent""",0,1,0,1,0,33,false,2,1235,true
handoff,"""handoff"" skill",1,4,1,5,131,100,true,5,784,true
weather,"""weather"" skill",0,12,0,11,6,100,true,5,1764,true
triage,"""triage"" skill",1,3,2,3,153,100,true,5,1234,true
multi-search-engine,"""multi-search-engine""",0,0,0,0,0,1,false,1,20,false
prototype,"""prototype"" skill",0,8,2,5,25,99,true,5,5317,true
agent-browser-clawdbot,"""agent-browser-clawdbot""",0,0,0,0,0,0,false,1,0,false
vercel-react-best-practices,"""vercel-react-best-practices""",0,0,0,0,3,4,false,1,4,false
admapix,"""admapix"" skill",0,0,0,0,0,0,false,1,0,false
lark-doc,"""lark-doc""",0,0,0,0,3,0,false,1,0,false
humanizer,"""humanizer"" skill",0,0,1,1,27,93,false,5,11018,true
lark-base,"""lark-base""",0,0,0,0,0,2,false,1,638,false
nano-pdf,"""nano-pdf""",0,0,0,0,0,0,false,1,0,false
lark-drive,"""lark-drive""",0,0,0,0,1,0,false,1,0,false
obsidian,"""obsidian"" skill",0,13,2,4,23,100,true,5,5053,true
lark-approval,"""lark-approval""",0,0,0,0,0,1,false,2,633,false
nano-banana-pro,"""nano-banana-pro""",0,0,3,3,2,38,false,2,972,true
lark-shared,"""lark-shared""",0,0,0,0,0,0,false,1,0,false
openclaw-tavily-search,"""openclaw-tavily-search""",0,0,0,0,0,0,false,1,0,false
lark-im,"""lark-im""",0,0,0,0,1,0,false,1,0,false
notion,"""notion"" skill",0,18,1,1,12,100,true,5,5021,true
lark-calendar,"""lark-calendar""",0,0,0,0,1,0,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-sheets,"""lark-sheets""",0,0,0,0,1,0,false,1,0,false
skill-creator,"""skill-creator""",0,0,1,2,137,66,false,4,5893,true
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,3,10,1,0,false,1,0,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,0,false,1,0,false
lark-wiki,"""lark-wiki""",0,0,0,0,0,1,false,1,21,false
word-docx,"""word-docx""",0,0,1,2,2,3,false,1,3,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-task,"""lark-task""",0,0,0,0,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,1,1,2,0,2,false,1,21,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,5,24,44,1,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,1,13,19,0,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",2,6,18,27,11,,false,,,true
