view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3363591,true,,,115475|107969|101120|96861|93130|100221|103058|102072
all-time,2,mattpocock/skills,grill-me,1121776,false,,,69550|67971|64738|75922|65802|71736|66035|63238
all-time,3,mattpocock/skills,grill-with-docs,957071,false,,,62173|58257|55615|66362|55776|62108|56619|54857
all-time,4,mattpocock/skills,improve-codebase-architecture,915107,false,,,57135|53247|50835|63780|54240|59606|52645|50293
all-time,5,mattpocock/skills,tdd,887098,false,,,55148|52117|49935|63627|52249|57225|51673|49590
all-time,6,anthropics/skills,frontend-design,878408,true,,,26218|24780|26152|25773|24760|26482|26382|24200
all-time,7,vercel-labs/agent-browser,agent-browser,835817,true,,,22802|20921|33671|33224|36656|32899|38886|42640
all-time,8,mattpocock/skills,setup-matt-pocock-skills,818996,false,,,53087|50039|48211|61714|49250|52155|48879|46685
all-time,9,mattpocock/skills,handoff,788555,false,,,55388|51795|48113|58162|48859|53593|49569|48555
all-time,10,mattpocock/skills,triage,772278,false,,,50072|47121|45268|58240|47409|51899|46422|44334
all-time,11,mattpocock/skills,prototype,765743,false,,,51902|48526|47077|60846|48412|52775|48115|45883
all-time,12,vercel-labs/agent-skills,vercel-react-best-practices,706702,true,,,17378|17502|18943|18816|17464|19842|20093|16751
all-time,13,open.feishu.cn,lark-doc,684542,false,,,43803|42324|37271|33810|31236|27535|27775|27303
all-time,14,open.feishu.cn,lark-base,684379,false,,,43796|42297|37239|33798|31249|27532|27802|27271
all-time,15,open.feishu.cn,lark-drive,684213,false,,,43770|42305|37238|33779|31172|27520|27877|27275
all-time,16,open.feishu.cn,lark-shared,683797,false,,,43772|42295|37234|33772|31157|27511|27748|27143
all-time,17,open.feishu.cn,lark-approval,683788,false,,,43769|42291|37232|33745|31090|27365|27660|27110
all-time,18,open.feishu.cn,lark-im,683710,false,,,43748|42267|37208|33753|31136|27446|27769|27230
all-time,19,open.feishu.cn,lark-calendar,683614,false,,,43746|42258|37203|33729|31126|27423|27723|27209
all-time,20,open.feishu.cn,lark-sheets,683299,false,,,43725|42248|37202|33736|31121|27391|27718|27221
all-time,21,open.feishu.cn,lark-wiki,683064,false,,,43720|42276|37223|33717|31136|27407|27662|27081
all-time,22,open.feishu.cn,lark-contact,683009,false,,,43728|42247|37196|33713|31057|27362|27617|27017
all-time,23,open.feishu.cn,lark-minutes,682910,false,,,43714|42216|37154|33708|31100|27483|27754|27006
all-time,24,open.feishu.cn,lark-event,682675,false,,,43706|42220|37168|33712|31052|27358|27602|26993
all-time,25,open.feishu.cn,lark-slides,682651,false,,,43688|42218|37157|33681|31074|27421|27677|27058
all-time,26,open.feishu.cn,lark-task,682638,false,,,43690|42222|37170|33674|31072|27376|27664|27045
all-time,27,open.feishu.cn,lark-mail,682636,false,,,43698|42213|37131|33671|31034|27322|27643|27063
all-time,28,open.feishu.cn,lark-whiteboard,682618,false,,,43723|42232|37159|33701|31069|27370|27622|27013
all-time,29,open.feishu.cn,lark-attendance,682537,false,,,43721|42218|37142|33674|31024|27321|27563|26957
all-time,30,open.feishu.cn,lark-openapi-explorer,682477,false,,,43716|42231|37180|33684|31037|27334|27573|26976
all-time,31,open.feishu.cn,lark-vc,682264,false,,,43673|42196|37145|33664|31060|27396|27607|26987
all-time,32,open.feishu.cn,lark-skill-maker,682159,false,,,43690|42200|37151|33673|31012|27309|27567|26942
all-time,33,open.feishu.cn,lark-workflow-meeting-summary,682013,false,,,43669|42216|37127|33631|30994|27299|27609|26979
all-time,34,open.feishu.cn,lark-workflow-standup-report,681875,false,,,43667|42210|37137|33648|31001|27297|27538|26928
all-time,35,mattpocock/skills,grilling,681401,false,,,58599|55459|53982|69023|57496|64483|59375|57402
all-time,36,open.feishu.cn,lark-okr,663239,false,,,43691|42183|37119|33627|31014|27323|27567|27097
all-time,37,open.feishu.cn,lark-markdown,648594,false,,,43726|42236|37191|33693|31059|27356|27720|27082
all-time,38,mattpocock/skills,teach,639376,false,,,51641|48523|44668|53989|44680|48910|46413|45222
all-time,39,open.feishu.cn,lark-vc-agent,626854,false,,,43660|42186|37116|33626|31027|27320|27591|26972
all-time,40,vercel-labs/agent-skills,web-design-guidelines,626760,true,,,16615|16429|18456|18715|18063|21343|24063|19837
all-time,41,mattpocock/skills,domain-modeling,617521,false,,,54357|51253|49730|60145|52076|57827|52409|50343
all-time,42,mattpocock/skills,codebase-design,598615,false,,,52647|49482|47700|60375|50766|55338|50419|48646
all-time,43,open.feishu.cn,lark-apps,593033,false,,,43726|42220|37125|33728|31176|27562|27772|27261
all-time,44,mattpocock/skills,diagnosing-bugs,587550,false,,,51571|48632|46765|59214|49914|54939|49004|47088
all-time,45,microsoft/azure-skills,microsoft-foundry,585734,true,,,16805|17545|16759|16823|16117|13880|14506|13000
all-time,46,microsoft/azure-skills,azure-diagnostics,577653,true,,,16576|17293|16428|16308|15389|13751|13741|12175
all-time,47,microsoft/azure-skills,azure-prepare,577159,true,,,16531|17273|16404|16114|15245|13731|13726|12152
all-time,48,microsoft/azure-skills,azure-ai,576965,true,,,16560|17111|16417|16165|15011|13462|13635|12153
all-time,49,microsoft/azure-skills,azure-deploy,576914,true,,,16592|17119|16395|16139|15267|13500|13651|12144
all-time,50,microsoft/azure-skills,azure-validate,576364,true,,,16527|17299|16527|16330|15239|13491|13630|12124
all-time,51,microsoft/azure-skills,azure-storage,575819,true,,,16526|17092|16350|16132|14994|13449|13617|12127
all-time,52,microsoft/azure-skills,entra-app-registration,575561,true,,,16529|17252|16403|16119|14985|13440|13622|12123
all-time,53,microsoft/azure-skills,azure-compliance,575314,true,,,16521|17071|16376|16120|14978|13444|13617|12121
all-time,54,microsoft/azure-skills,appinsights-instrumentation,575302,true,,,16528|17111|16383|16130|14987|13426|13612|12124
all-time,55,microsoft/azure-skills,azure-resource-visualizer,575241,true,,,16512|17065|16315|16102|14980|13652|13707|12144
all-time,56,microsoft/azure-skills,azure-resource-lookup,575221,true,,,16517|17142|16362|16117|14989|13433|13615|12119
all-time,57,microsoft/azure-skills,azure-aigateway,574991,true,,,16521|17064|16365|16103|14973|13419|13610|12111
all-time,58,microsoft/azure-skills,azure-kusto,574914,true,,,16512|17067|16353|16100|14974|13424|13610|12109
all-time,59,microsoft/azure-skills,azure-messaging,564633,true,,,16511|17067|16345|16100|14969|13422|13611|12102
all-time,60,mattpocock/skills,ask-matt,544929,false,,,48409|45660|42586|55243|44321|47675|45137|44784
all-time,61,mattpocock/skills,implement,540274,false,,,51986|48810|45430|55168|45552|47229|45948|46038
all-time,62,mattpocock/skills,code-review,535476,false,,,53517|50915|48107|61595|50927|53156|50671|50175
all-time,63,heygen-com/hyperframes,hyperframes-cli,531620,false,,,49284|39233|42582|28363|38236|35297|32646|36197
all-time,64,remotion-dev/skills,remotion-best-practices,520671,true,,,11899|12908|12943|11512|9965|10367|10505|10488
all-time,65,microsoft/azure-skills,azure-compute,518629,true,,,16474|17210|16370|16074|14941|13402|13584|12087
all-time,66,heygen-com/hyperframes,hyperframes,509244,false,,,43568|37026|39553|27453|34140|31415|32622|29417
all-time,67,microsoft/azure-skills,azure-cloud-migrate,508654,true,,,16457|17019|16328|16060|14929|13631|13686|12111
all-time,68,juliusbrussee/caveman,caveman,501531,false,,,20979|20098|19330|19856|14854|15504|14951|17897
all-time,69,mattpocock/skills,wayfinder,495859,false,,,51559|47900|47117|60412|48729|52979|47738|45905
all-time,70,microsoft/azure-skills,azure-rbac,489865,true,,,15682|9640|5611|4296|3111|2600|2149|1807
all-time,71,mattpocock/skills,research,489385,false,,,50672|47599|44940|54803|45018|49782|47095|46507
all-time,72,mattpocock/skills,to-spec,487678,false,,,52371|49982|47941|61040|49738|52957|49510|47583
all-time,73,mattpocock/skills,to-tickets,479188,false,,,51470|50166|47726|57752|47951|53136|48625|46658
all-time,74,mattpocock/skills,resolving-merge-conflicts,469473,false,,,44629|44683|41736|50799|42167|46439|44297|43744
all-time,75,leonxlnx/taste-skill,design-taste-frontend,469206,false,,,22203|21764|22212|26808|24487|26734|30689|26844
all-time,76,open.feishu.cn,lark-note,466703,false,,,43705|42189|37151|33669|31051|27338|27608|26968
all-time,77,heygen-com/hyperframes,hyperframes-registry,464862,false,,,41451|29452|27688|21925|37717|30958|25304|28936
all-time,78,lllllllama/rigorpilot-skills,paper-context-resolver,450860,false,,,26744|25118|11191|32245|50275|41240|72|54
all-time,79,lllllllama/rigorpilot-skills,repo-intake-and-plan,450096,false,,,26714|25102|11173|32230|50247|41219|47|40
all-time,80,lllllllama/rigorpilot-skills,minimal-run-and-audit,450009,false,,,26708|25092|11172|32229|50250|41213|41|41
all-time,81,lllllllama/rigorpilot-skills,env-and-assets-bootstrap,449977,false,,,26715|25092|11166|32229|50245|41208|41|29
all-time,82,larksuite/cli,lark-doc,445380,false,,,30616|13050|9977|8764|8078|7485|8092|8121
all-time,83,genmedia-labs/skills,video-edit,444921,false,,,0|0|0|0|30348|105081|115940|113373
all-time,84,microsoft/azure-skills,azure-quotas,444792,true,,,16405|17003|16256|16011|15155|13403|13566|12052
all-time,85,genmedia-labs/skills,ai-music,444473,false,,,0|0|0|0|30205|104982|115878|113480
all-time,86,genmedia-labs/skills,ai-video-generation,444391,false,,,0|0|0|0|30425|105307|116056|112626
all-time,87,genmedia-labs/skills,image-to-video,444131,false,,,0|0|0|0|30420|104976|116166|112407
all-time,88,genmedia-labs/skills,ai-image-generation,443571,false,,,0|0|0|0|30291|105180|115944|112485
all-time,89,larksuite/cli,lark-base,443391,false,,,30598|12935|9954|8660|7977|7384|8070|8027
all-time,90,larksuite/cli,lark-shared,442237,false,,,30569|12836|9865|8580|7907|7362|8015|7940
all-time,91,microsoft/azure-skills,azure-hosted-copilot-sdk,441090,true,,,7749|4839|3499|2952|2233|1958|1690|1469
all-time,92,larksuite/cli,lark-im,441017,false,,,30467|12789|9698|8385|7641|7034|7812|7781
all-time,93,larksuite/cli,lark-drive,440852,false,,,30551|12855|9820|8428|7697|7039|7774|7762
all-time,94,larksuite/cli,lark-sheets,439898,false,,,30454|12719|9740|8467|7781|7140|7934|7898
all-time,95,larksuite/cli,lark-wiki,439774,false,,,30459|12836|9738|8410|7771|7167|7776|7764
all-time,96,larksuite/cli,lark-whiteboard,438628,false,,,30417|12771|9668|8299|7586|6965|7666|7656
all-time,97,larksuite/cli,lark-task,438301,false,,,30416|12731|9686|8262|7598|6981|7681|7646
all-time,98,larksuite/cli,lark-calendar,437506,false,,,30393|12563|9428|8078|7410|6835|7586|7665
all-time,99,microsoft/azure-skills,azure-upgrade,436907,true,,,16398|17016|16246|16006|14887|13347|13539|12040
