view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3489032,true,,,107969|101120|96861|93130|100221|103058|102072|101832
all-time,2,mattpocock/skills,grill-me,1185977,false,,,67971|64738|75922|65802|71736|66035|63238|57738
all-time,3,mattpocock/skills,grill-with-docs,1012852,false,,,58257|55615|66362|55776|62108|56619|54857|49668
all-time,4,mattpocock/skills,improve-codebase-architecture,964379,false,,,53247|50835|63780|54240|59606|52645|50293|44253
all-time,5,mattpocock/skills,tdd,936677,false,,,52117|49935|63627|52249|57225|51673|49590|44259
all-time,6,anthropics/skills,frontend-design,905710,true,,,24780|26152|25773|24760|26482|26382|24200|22533
all-time,7,vercel-labs/agent-browser,agent-browser,893663,true,,,20921|33671|33224|36656|32899|38886|42640|45317
all-time,8,mattpocock/skills,setup-matt-pocock-skills,865030,false,,,50039|48211|61714|49250|52155|48879|46685|41541
all-time,9,mattpocock/skills,handoff,838928,false,,,51795|48113|58162|48859|53593|49569|48555|44434
all-time,10,mattpocock/skills,triage,815726,false,,,47121|45268|58240|47409|51899|46422|44334|39158
all-time,11,mattpocock/skills,prototype,812337,false,,,48526|47077|60846|48412|52775|48115|45883|41091
all-time,12,mattpocock/skills,grilling,740939,false,,,55459|53982|69023|57496|64483|59375|57402|53033
all-time,13,vercel-labs/agent-skills,vercel-react-best-practices,729243,true,,,17502|18943|18816|17464|19842|20093|16751|16576
all-time,14,open.feishu.cn,lark-doc,713581,false,,,42324|37271|33810|31236|27535|27775|27303|25498
all-time,15,open.feishu.cn,lark-base,713334,false,,,42297|37239|33798|31249|27532|27802|27271|25493
all-time,16,open.feishu.cn,lark-drive,713176,false,,,42305|37238|33779|31172|27520|27877|27275|25485
all-time,17,open.feishu.cn,lark-shared,712792,false,,,42295|37234|33772|31157|27511|27748|27143|25473
all-time,18,open.feishu.cn,lark-im,712594,false,,,42267|37208|33753|31136|27446|27769|27230|25421
all-time,19,open.feishu.cn,lark-approval,712576,false,,,42291|37232|33745|31090|27365|27660|27110|25324
all-time,20,open.feishu.cn,lark-calendar,712434,false,,,42258|37203|33729|31126|27423|27723|27209|25393
