skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
find-skills,"""find-skills""",2,7,1,1,110,17,false,1,1707,true
self-improving-agent,"""self-improving-agent""",0,0,3,3,5,53,false,3,2304,true
grill-me,"""grill-me""",5,5,6,12,19,100,true,5,2536,true
skill-vetter,"""skill-vetter""",0,0,0,0,1,0,false,1,0,false
grill-with-docs,"""grill-with-docs""",0,0,1,1,7,27,false,2,225,true
self-improving,"""self-improving""",2,14,544,648,10,100,true,5,2204,true
improve-codebase-architecture,"""improve-codebase-architecture""",0,0,1,1,1,7,false,1,36,true
ontology,"""ontology"" skill",0,0,0,0,7,100,true,5,4037,false
tdd,"""tdd"" skill",4,5,2,2,60,100,true,5,3600,true
github,"""github"" skill",7,204,20,83,794,100,true,5,268,true
frontend-design,"""frontend-design""",0,3,17,71,65,59,false,3,1252,true
gog,"""gog"" skill",0,2,0,0,8,7,false,1,15,true
agent-browser,"""agent-browser""",0,1,6,6,27,100,true,5,4016,true
skillscan,"""skillscan"" skill",0,0,0,0,1,0,false,1,0,false
setup-matt-pocock-skills,"""setup-matt-pocock-skills""",0,0,0,0,10,7,false,1,309,false
proactive-agent,"""proactive-agent""",0,0,1,1,5,27,false,2,350,true
handoff,"""handoff"" skill",0,4,0,1,162,100,true,5,1203,true
weather,"""weather"" skill",0,25,0,11,6,100,true,5,1137,true
triage,"""triage"" skill",0,3,3,5,153,100,true,5,1426,true
multi-search-engine,"""multi-search-engine""",0,0,0,0,0,0,false,1,0,false
prototype,"""prototype"" skill",0,8,0,3,41,100,true,5,1821,true
agent-browser-clawdbot,"""agent-browser-clawdbot""",0,0,0,0,0,0,false,1,0,false
vercel-react-best-practices,"""vercel-react-best-practices""",0,0,0,0,1,2,false,1,7,false
admapix,"""admapix"" skill",0,0,0,0,0,0,false,1,0,false
lark-doc,"""lark-doc""",0,0,0,0,1,0,false,1,0,false
humanizer,"""humanizer"" skill",0,2,6,7,33,89,false,5,7032,true
lark-base,"""lark-base""",0,0,0,0,1,1,false,1,5,false
nano-pdf,"""nano-pdf""",0,0,0,0,0,0,false,1,0,false
lark-drive,"""lark-drive""",0,0,0,0,0,0,false,1,0,false
obsidian,"""obsidian"" skill",0,3,1,3,29,20,false,2,89,true
lark-approval,"""lark-approval""",0,0,0,0,0,0,false,1,0,false
nano-banana-pro,"""nano-banana-pro""",0,1,4,7,0,29,false,2,268,true
lark-shared,"""lark-shared""",0,0,0,1,0,0,false,1,0,true
openclaw-tavily-search,"""openclaw-tavily-search""",0,0,0,0,0,0,false,1,0,false
lark-im,"""lark-im""",0,0,0,0,0,0,false,1,0,false
notion,"""notion"" skill",1,20,0,1,19,100,true,5,1882,true
lark-calendar,"""lark-calendar""",0,0,0,0,0,0,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-sheets,"""lark-sheets""",0,0,0,0,0,0,false,1,0,false
skill-creator,"""skill-creator""",0,1,0,0,105,61,false,4,9773,true
lark-wiki,"""lark-wiki""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,4,16,0,3,false,1,281,true
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,0,false,1,0,false
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,1,1,0,2,false,1,1,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-slides,"""lark-slides""",0,0,0,0,0,0,false,1,0,false
evolver,"""evolver"" skill",0,0,0,0,0,3,false,1,223,false
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
openai-whisper,"""openai-whisper""",0,0,0,1,0,,false,,,true
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,3,55,63,3,,false,,,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,1,22,23,2,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,1,5,0,,false,,,true
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",0,3,15,27,5,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,170,0,,false,,,true
grilling,"""grilling"" skill",0,0,1,3,26,,false,,,true
mcporter,"""mcporter"" skill",0,0,0,0,2,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
desktop-control,"""desktop-control""",1,1,2,4,3,,false,,,true
teach,"""teach"" skill",0,35,9,68,121,,false,,,true
brave-search,"""brave-search""",0,1,7,13,3,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,2,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,0,0,110,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,258,269,0,,false,,,true
domain-modeling,"""domain-modeling""",0,0,2,3,6,,false,,,true
video-frames,"""video-frames""",0,3,1,7,1,,false,,,true
codebase-design,"""codebase-design""",0,0,1,1,3,,false,,,true
