view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3332825,true,,,115475|107969|101120|96861|93130|100221|103058|102072
all-time,2,mattpocock/skills,grill-me,1104249,false,,,69550|67971|64738|75922|65802|71736|66035|63238
all-time,3,mattpocock/skills,grill-with-docs,942349,false,,,62173|58257|55615|66362|55776|62108|56619|54857
all-time,4,mattpocock/skills,improve-codebase-architecture,902094,false,,,57135|53247|50835|63780|54240|59606|52645|50293
all-time,5,mattpocock/skills,tdd,873984,false,,,55148|52117|49935|63627|52249|57225|51673|49590
all-time,6,anthropics/skills,frontend-design,871683,true,,,26218|24780|26152|25773|24760|26482|26382|24200
all-time,7,vercel-labs/agent-browser,agent-browser,821156,true,,,22802|20921|33671|33224|36656|32899|38886|42640
all-time,8,mattpocock/skills,setup-matt-pocock-skills,806659,false,,,53087|50039|48211|61714|49250|52155|48879|46685
all-time,9,mattpocock/skills,handoff,775249,false,,,55388|51795|48113|58162|48859|53593|49569|48555
all-time,10,mattpocock/skills,triage,760667,false,,,50072|47121|45268|58240|47409|51899|46422|44334
all-time,11,mattpocock/skills,prototype,753507,false,,,51902|48526|47077|60846|48412|52775|48115|45883
all-time,12,vercel-labs/agent-skills,vercel-react-best-practices,701811,true,,,17378|17502|18943|18816|17464|19842|20093|16751
all-time,13,open.feishu.cn,lark-doc,676849,false,,,43803|42324|37271|33810|31236|27535|27775|27303
all-time,14,open.feishu.cn,lark-base,676709,false,,,43796|42297|37239|33798|31249|27532|27802|27271
all-time,15,open.feishu.cn,lark-drive,676545,false,,,43770|42305|37238|33779|31172|27520|27877|27275
all-time,16,open.feishu.cn,lark-approval,676169,false,,,43769|42291|37232|33745|31090|27365|27660|27110
all-time,17,open.feishu.cn,lark-shared,676121,false,,,43772|42295|37234|33772|31157|27511|27748|27143
all-time,18,open.feishu.cn,lark-im,676062,false,,,43748|42267|37208|33753|31136|27446|27769|27230
all-time,19,open.feishu.cn,lark-calendar,675975,false,,,43746|42258|37203|33729|31126|27423|27723|27209
all-time,20,open.feishu.cn,lark-sheets,675656,false,,,43725|42248|37202|33736|31121|27391|27718|27221
all-time,21,open.feishu.cn,lark-wiki,675407,false,,,43720|42276|37223|33717|31136|27407|27662|27081
all-time,22,open.feishu.cn,lark-contact,675392,false,,,43728|42247|37196|33713|31057|27362|27617|27017
all-time,23,open.feishu.cn,lark-minutes,675309,false,,,43714|42216|37154|33708|31100|27483|27754|27006
all-time,24,open.feishu.cn,lark-event,675066,false,,,43706|42220|37168|33712|31052|27358|27602|26993
all-time,25,open.feishu.cn,lark-task,675031,false,,,43690|42222|37170|33674|31072|27376|27664|27045
all-time,26,open.feishu.cn,lark-slides,675029,false,,,43688|42218|37157|33681|31074|27421|27677|27058
all-time,27,open.feishu.cn,lark-mail,675023,false,,,43698|42213|37131|33671|31034|27322|27643|27063
all-time,28,open.feishu.cn,lark-whiteboard,675005,false,,,43723|42232|37159|33701|31069|27370|27622|27013
all-time,29,open.feishu.cn,lark-attendance,674937,false,,,43721|42218|37142|33674|31024|27321|27563|26957
all-time,30,open.feishu.cn,lark-openapi-explorer,674877,false,,,43716|42231|37180|33684|31037|27334|27573|26976
