skill_key,tweet_url,created_at,lang,favorites,retweets
find-skills,https://x.com/i/status/2100478002098561087,2026-09-17T06:52:35.000Z,ja,5,0
find-skills,https://x.com/i/status/2100284169071034795,2026-09-16T18:02:21.000Z,en,17,1
find-skills,https://x.com/i/status/2100269064962588935,2026-09-16T17:02:20.000Z,en,3,0
find-skills,https://x.com/i/status/2100247411734061364,2026-09-16T15:36:18.000Z,en,0,0
find-skills,https://x.com/i/status/2100213255176081607,2026-09-16T13:20:34.000Z,en,1,0
find-skills,https://x.com/i/status/2100155712051822743,2026-09-16T09:31:55.000Z,ja,21,0
find-skills,https://x.com/i/status/2100078660133024254,2026-09-16T04:25:44.000Z,en,3,1
find-skills,https://x.com/i/status/2099979023489347939,2026-09-15T21:49:49.000Z,ja,1,0
find-skills,https://x.com/i/status/2099887813466398928,2026-09-15T15:47:23.000Z,en,5,1
find-skills,https://x.com/i/status/2099875938137739757,2026-09-15T15:00:12.000Z,en,2,0
find-skills,https://x.com/i/status/2099795358029115439,2026-09-15T09:40:00.000Z,en,0,0
find-skills,https://x.com/i/status/2099694865516744877,2026-09-15T03:00:41.000Z,en,0,0
find-skills,https://x.com/i/status/2099685634910585122,2026-09-15T02:24:00.000Z,ja,204,20
find-skills,https://x.com/i/status/2099677799426424974,2026-09-15T01:52:52.000Z,ja,0,0
find-skills,https://x.com/i/status/2099563380185202846,2026-09-14T18:18:12.000Z,ja,0,0
find-skills,https://x.com/i/status/2099410355386818656,2026-09-14T08:10:08.000Z,en,1,0
find-skills,https://x.com/i/status/2099404029281665317,2026-09-14T07:45:00.000Z,ja,7,3
find-skills,https://x.com/i/status/2099312467201630346,2026-09-14T01:41:10.000Z,ja,60,5
find-skills,https://x.com/i/status/2099273583931400402,2026-09-13T23:06:39.000Z,en,0,0
find-skills,https://x.com/i/status/2099224062253826385,2026-09-13T19:49:52.000Z,en,488,78
find-skills,https://x.com/i/status/2099107576147521929,2026-09-13T12:07:00.000Z,ja,3,0
find-skills,https://x.com/i/status/2099074885008175478,2026-09-13T09:57:06.000Z,es,1,0
find-skills,https://x.com/i/status/2099028852282654954,2026-09-13T06:54:11.000Z,zh,8,2
find-skills,https://x.com/i/status/2098595244082069573,2026-09-12T02:11:10.000Z,es,0,0
find-skills,https://x.com/i/status/2098191539008590325,2026-09-10T23:27:00.000Z,es,190,18
self-improving-agent,https://x.com/i/status/2100459196948914335,2026-09-17T05:37:51.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2100400673498309042,2026-09-17T01:45:18.000Z,zxx,2,0
self-improving-agent,https://x.com/i/status/2100266505250263350,2026-09-16T16:52:10.000Z,zxx,0,0
self-improving-agent,https://x.com/i/status/2100174103621837268,2026-09-16T10:45:00.000Z,en,69,4
self-improving-agent,https://x.com/i/status/2099950860591837600,2026-09-15T19:57:55.000Z,en,6,0
self-improving-agent,https://x.com/i/status/2099942523472912640,2026-09-15T19:24:47.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099936495465631943,2026-09-15T19:00:50.000Z,zxx,150,13
self-improving-agent,https://x.com/i/status/2099881134888816832,2026-09-15T15:20:51.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099863754364367128,2026-09-15T14:11:47.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2099846771073577415,2026-09-15T13:04:18.000Z,en,28,1
self-improving-agent,https://x.com/i/status/2099807942073819301,2026-09-15T10:30:00.000Z,en,71,29
self-improving-agent,https://x.com/i/status/2099771261035401660,2026-09-15T08:04:15.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099769292224909588,2026-09-15T07:56:25.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099697319923073440,2026-09-15T03:10:26.000Z,ja,2,0
self-improving-agent,https://x.com/i/status/2099673257607664083,2026-09-15T01:34:49.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099545638950109528,2026-09-14T17:07:42.000Z,en,26,0
self-improving-agent,https://x.com/i/status/2099535559744205255,2026-09-14T16:27:39.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099531243486417342,2026-09-14T16:10:30.000Z,en,13,0
self-improving-agent,https://x.com/i/status/2099528620834201988,2026-09-14T16:00:05.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2099503267931959531,2026-09-14T14:19:20.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099501676381995501,2026-09-14T14:13:01.000Z,en,122,15
self-improving-agent,https://x.com/i/status/2099494050500071440,2026-09-14T13:42:43.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099470490817458369,2026-09-14T12:09:05.000Z,en,17,1
self-improving-agent,https://x.com/i/status/2099395015579418900,2026-09-14T07:09:11.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099377411330838841,2026-09-14T05:59:14.000Z,zxx,0,0
self-improving-agent,https://x.com/i/status/2099367646831714339,2026-09-14T05:20:26.000Z,en,3,0
self-improving-agent,https://x.com/i/status/2099281382749110296,2026-09-13T23:37:39.000Z,zxx,0,0
self-improving-agent,https://x.com/i/status/2099278200232894628,2026-09-13T23:25:00.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099206570626203659,2026-09-13T18:40:22.000Z,en,470,41
self-improving-agent,https://x.com/i/status/2099201315998224520,2026-09-13T18:19:29.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099168306863190147,2026-09-13T16:08:19.000Z,zxx,94,16
self-improving-agent,https://x.com/i/status/2099150171833770062,2026-09-13T14:56:15.000Z,en,286,93
self-improving-agent,https://x.com/i/status/2099142802286285063,2026-09-13T14:26:58.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2099126365115347425,2026-09-13T13:21:39.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098933057424425302,2026-09-13T00:33:31.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2098866781985096072,2026-09-12T20:10:10.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098791320533754143,2026-09-12T15:10:19.000Z,en,29,0
self-improving-agent,https://x.com/i/status/2098752115640500532,2026-09-12T12:34:31.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098733999824961546,2026-09-12T11:22:32.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098512324600463730,2026-09-11T20:41:41.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098444619285709124,2026-09-11T16:12:39.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2098402843166220330,2026-09-11T13:26:38.000Z,en,278,39
self-improving-agent,https://x.com/i/status/2098304467938762986,2026-09-11T06:55:44.000Z,en,6,0
self-improving-agent,https://x.com/i/status/2098302807308677567,2026-09-11T06:49:08.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098284612942176376,2026-09-11T05:36:50.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2098280806766547342,2026-09-11T05:21:43.000Z,en,9,9
self-improving-agent,https://x.com/i/status/2098248415956054174,2026-09-11T03:13:00.000Z,en,19,3
self-improving-agent,https://x.com/i/status/2098231705870192663,2026-09-11T02:06:36.000Z,en,3,2
self-improving-agent,https://x.com/i/status/2098200906638442713,2026-09-11T00:04:13.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2098021114685616637,2026-09-10T12:09:47.000Z,en,174,24
self-improving-agent,https://x.com/i/status/2098006290530209990,2026-09-10T11:10:53.000Z,en,2,0
grill-me,https://x.com/i/status/2100491393416175699,2026-09-17T07:45:48.000Z,en,0,0
grill-me,https://x.com/i/status/2100481357084565695,2026-09-17T07:05:55.000Z,zxx,3,0
grill-me,https://x.com/i/status/2100478002098561087,2026-09-17T06:52:35.000Z,ja,5,0
grill-me,https://x.com/i/status/2100471662789452231,2026-09-17T06:27:23.000Z,en,0,0
grill-me,https://x.com/i/status/2100452356563587121,2026-09-17T05:10:40.000Z,en,0,0
grill-me,https://x.com/i/status/2100411621508325439,2026-09-17T02:28:48.000Z,en,0,0
grill-me,https://x.com/i/status/2100293954457776616,2026-09-16T18:41:14.000Z,en,2,0
grill-me,https://x.com/i/status/2100280965570670857,2026-09-16T17:49:38.000Z,en,2,0
grill-me,https://x.com/i/status/2100224547631116712,2026-09-16T14:05:27.000Z,en,99,3
grill-me,https://x.com/i/status/2100195494060601474,2026-09-16T12:10:00.000Z,en,4,0
grill-me,https://x.com/i/status/2100153774698348864,2026-09-16T09:24:13.000Z,en,0,0
grill-me,https://x.com/i/status/2100131000055390470,2026-09-16T07:53:43.000Z,zxx,564,103
grill-me,https://x.com/i/status/2100059499516383607,2026-09-16T03:09:36.000Z,en,1,0
grill-me,https://x.com/i/status/2100030216831988158,2026-09-16T01:13:15.000Z,en,1,0
grill-me,https://x.com/i/status/2099981381011165534,2026-09-15T21:59:11.000Z,en,0,0
grill-me,https://x.com/i/status/2099957229512270283,2026-09-15T20:23:13.000Z,en,0,0
grill-me,https://x.com/i/status/2099921772049268948,2026-09-15T18:02:19.000Z,en,1,0
grill-me,https://x.com/i/status/2099892317339754551,2026-09-15T16:05:17.000Z,en,3,0
grill-me,https://x.com/i/status/2099887813466398928,2026-09-15T15:47:23.000Z,en,5,1
grill-me,https://x.com/i/status/2099877862492819600,2026-09-15T15:07:50.000Z,es,2,0
grill-me,https://x.com/i/status/2099855982444871727,2026-09-15T13:40:54.000Z,en,0,0
grill-me,https://x.com/i/status/2099855384077086857,2026-09-15T13:38:31.000Z,en,1,0
grill-me,https://x.com/i/status/2099837947260416174,2026-09-15T12:29:14.000Z,en,0,0
grill-me,https://x.com/i/status/2099833813484355822,2026-09-15T12:12:48.000Z,pt,2,0
grill-me,https://x.com/i/status/2099795358029115439,2026-09-15T09:40:00.000Z,en,0,0
grill-me,https://x.com/i/status/2099779733831786807,2026-09-15T08:37:55.000Z,en,0,0
grill-me,https://x.com/i/status/2099758151927271514,2026-09-15T07:12:09.000Z,zh,2,0
grill-me,https://x.com/i/status/2099747048551846214,2026-09-15T06:28:02.000Z,en,70,12
grill-me,https://x.com/i/status/2099707118362456075,2026-09-15T03:49:22.000Z,zh,2,0
grill-me,https://x.com/i/status/2099706964846805391,2026-09-15T03:48:45.000Z,en,11,2
grill-me,https://x.com/i/status/2099698995647902050,2026-09-15T03:17:05.000Z,en,1,0
grill-me,https://x.com/i/status/2099685634910585122,2026-09-15T02:24:00.000Z,ja,204,20
grill-me,https://x.com/i/status/2099682064207433942,2026-09-15T02:09:48.000Z,es,1,0
grill-me,https://x.com/i/status/2099666142142833090,2026-09-15T01:06:32.000Z,en,0,0
grill-me,https://x.com/i/status/2099658713782984905,2026-09-15T00:37:01.000Z,es,0,0
grill-me,https://x.com/i/status/2099639325268799689,2026-09-14T23:19:59.000Z,en,1,0
grill-me,https://x.com/i/status/2099590454283001990,2026-09-14T20:05:47.000Z,pt,0,0
grill-me,https://x.com/i/status/2099553354137407999,2026-09-14T17:38:22.000Z,en,0,0
grill-me,https://x.com/i/status/2099539253063733689,2026-09-14T16:42:20.000Z,zh,0,0
grill-me,https://x.com/i/status/2099493793645068588,2026-09-14T13:41:41.000Z,zh,2,0
grill-me,https://x.com/i/status/2099433775629209605,2026-09-14T09:43:12.000Z,en,1,0
grill-me,https://x.com/i/status/2099421279044739073,2026-09-14T08:53:32.000Z,zh,1,0
grill-me,https://x.com/i/status/2099419677738848328,2026-09-14T08:47:11.000Z,en,0,0
grill-me,https://x.com/i/status/2099415405840478447,2026-09-14T08:30:12.000Z,en,1,0
grill-me,https://x.com/i/status/2099410355386818656,2026-09-14T08:10:08.000Z,en,1,0
grill-me,https://x.com/i/status/2099408056668848379,2026-09-14T08:01:00.000Z,ko,212,46
grill-me,https://x.com/i/status/2099399026965971261,2026-09-14T07:25:07.000Z,en,0,0
grill-me,https://x.com/i/status/2099341806999925145,2026-09-14T03:37:45.000Z,zh,19,0
grill-me,https://x.com/i/status/2099330360760991881,2026-09-14T02:52:16.000Z,en,0,0
grill-me,https://x.com/i/status/2099324897474367832,2026-09-14T02:30:33.000Z,zxx,0,0
grill-me,https://x.com/i/status/2099314222928629995,2026-09-14T01:48:08.000Z,zh,0,0
grill-me,https://x.com/i/status/2099314179920232709,2026-09-14T01:47:58.000Z,en,14,0
grill-me,https://x.com/i/status/2099310412340535744,2026-09-14T01:33:00.000Z,ja,30,0
grill-me,https://x.com/i/status/2099296578586792429,2026-09-14T00:38:02.000Z,en,0,0
grill-me,https://x.com/i/status/2099282178865877336,2026-09-13T23:40:48.000Z,zxx,2,0
grill-me,https://x.com/i/status/2099224062253826385,2026-09-13T19:49:52.000Z,en,488,78
grill-me,https://x.com/i/status/2099219119736492203,2026-09-13T19:30:14.000Z,en,1,0
grill-me,https://x.com/i/status/2099183333393502289,2026-09-13T17:08:02.000Z,en,0,0
grill-me,https://x.com/i/status/2099180856023654749,2026-09-13T16:58:11.000Z,en,1,0
grill-me,https://x.com/i/status/2099171651552415887,2026-09-13T16:21:37.000Z,en,0,0
grill-me,https://x.com/i/status/2099168685617545462,2026-09-13T16:09:49.000Z,en,0,0
grill-me,https://x.com/i/status/2099155313123606848,2026-09-13T15:16:41.000Z,en,0,0
grill-me,https://x.com/i/status/2099138747166249075,2026-09-13T14:10:52.000Z,en,0,0
grill-me,https://x.com/i/status/2099119603461046347,2026-09-13T12:54:47.000Z,zxx,36,7
grill-me,https://x.com/i/status/2099090717151019167,2026-09-13T11:00:00.000Z,ja,1,0
grill-me,https://x.com/i/status/2099072785515532475,2026-09-13T09:48:45.000Z,ar,3,0
grill-me,https://x.com/i/status/2099028852282654954,2026-09-13T06:54:11.000Z,zh,8,2
grill-me,https://x.com/i/status/2098985773458682273,2026-09-13T04:03:00.000Z,zh,4,0
grill-me,https://x.com/i/status/2098973174700658736,2026-09-13T03:12:56.000Z,zh,2,0
grill-me,https://x.com/i/status/2098896865597313163,2026-09-12T22:09:43.000Z,en,1073,27
grill-me,https://x.com/i/status/2098872952011755944,2026-09-12T20:34:41.000Z,en,0,0
grill-me,https://x.com/i/status/2098802539772711049,2026-09-12T15:54:54.000Z,en,0,0
grill-me,https://x.com/i/status/2098788860394180903,2026-09-12T15:00:32.000Z,pl,0,0
grill-me,https://x.com/i/status/2098778513452970034,2026-09-12T14:19:25.000Z,en,0,0
grill-me,https://x.com/i/status/2098757998768484756,2026-09-12T12:57:54.000Z,en,0,0
grill-me,https://x.com/i/status/2098719683713056935,2026-09-12T10:25:39.000Z,en,0,0
grill-me,https://x.com/i/status/2098713920240271741,2026-09-12T10:02:45.000Z,en,14,0
grill-me,https://x.com/i/status/2098687991346774381,2026-09-12T08:19:43.000Z,en,2,0
grill-me,https://x.com/i/status/2098687985931731443,2026-09-12T08:19:42.000Z,en,20,1
grill-me,https://x.com/i/status/2098676943956681094,2026-09-12T07:35:49.000Z,en,0,0
grill-me,https://x.com/i/status/2098671297467232369,2026-09-12T07:13:23.000Z,zh,117,14
grill-me,https://x.com/i/status/2098665009295347986,2026-09-12T06:48:24.000Z,en,0,0
grill-me,https://x.com/i/status/2098654591164330352,2026-09-12T06:07:00.000Z,zh,16,4
grill-me,https://x.com/i/status/2098639617985851520,2026-09-12T05:07:30.000Z,zh,6,0
grill-me,https://x.com/i/status/2098635377934242154,2026-09-12T04:50:39.000Z,en,0,0
grill-me,https://x.com/i/status/2098633341004378457,2026-09-12T04:42:33.000Z,zxx,21,0
grill-me,https://x.com/i/status/2098603599333069169,2026-09-12T02:44:22.000Z,ja,0,0
grill-me,https://x.com/i/status/2098597212905525500,2026-09-12T02:19:00.000Z,ja,43,0
grill-me,https://x.com/i/status/2098517986864709684,2026-09-11T21:04:11.000Z,en,1,0
grill-me,https://x.com/i/status/2098513104522940836,2026-09-11T20:44:47.000Z,en,0,0
grill-me,https://x.com/i/status/2098498141570126303,2026-09-11T19:45:19.000Z,en,3,0
grill-me,https://x.com/i/status/2098495861093192078,2026-09-11T19:36:16.000Z,en,0,0
grill-me,https://x.com/i/status/2098473418622734405,2026-09-11T18:07:05.000Z,en,1,0
grill-me,https://x.com/i/status/2098472452812632350,2026-09-11T18:03:15.000Z,en,0,0
grill-me,https://x.com/i/status/2098365950261149814,2026-09-11T11:00:02.000Z,en,6,0
grill-me,https://x.com/i/status/2098365572564038011,2026-09-11T10:58:32.000Z,en,4,0
grill-me,https://x.com/i/status/2098348226613067955,2026-09-11T09:49:37.000Z,pl,2,0
grill-me,https://x.com/i/status/2098329176893743307,2026-09-11T08:33:55.000Z,en,0,0
grill-me,https://x.com/i/status/2098308820422340924,2026-09-11T07:13:02.000Z,en,0,0
grill-me,https://x.com/i/status/2098299098650882116,2026-09-11T06:34:24.000Z,ja,1,0
grill-with-docs,https://x.com/i/status/2100364064308510868,2026-09-16T23:19:50.000Z,ja,1,0
grill-with-docs,https://x.com/i/status/2100314589082857595,2026-09-16T20:03:14.000Z,en,0,0
grill-with-docs,https://x.com/i/status/2100270859122315500,2026-09-16T17:09:28.000Z,und,0,0
grill-with-docs,https://x.com/i/status/2099889692804022620,2026-09-15T15:54:51.000Z,en,8,0
grill-with-docs,https://x.com/i/status/2099831924298502616,2026-09-15T12:05:18.000Z,en,5,2
grill-with-docs,https://x.com/i/status/2099809232979951664,2026-09-15T10:35:08.000Z,en,0,0
grill-with-docs,https://x.com/i/status/2099752946858639609,2026-09-15T06:51:28.000Z,en,119,16
grill-with-docs,https://x.com/i/status/2099589086595964965,2026-09-14T20:00:21.000Z,en,731,138
grill-with-docs,https://x.com/i/status/2099564246476419519,2026-09-14T18:21:39.000Z,en,0,0
grill-with-docs,https://x.com/i/status/2099341806999925145,2026-09-14T03:37:45.000Z,zh,19,0
grill-with-docs,https://x.com/i/status/2099028852282654954,2026-09-13T06:54:11.000Z,zh,8,2
grill-with-docs,https://x.com/i/status/2098861036279599589,2026-09-12T19:47:20.000Z,zh,1,0
grill-with-docs,https://x.com/i/status/2098767869719036274,2026-09-12T13:37:08.000Z,zxx,0,0
grill-with-docs,https://x.com/i/status/2098691928963666025,2026-09-12T08:35:22.000Z,zh,0,0
grill-with-docs,https://x.com/i/status/2098472593083011115,2026-09-11T18:03:48.000Z,pt,4,0
grill-with-docs,https://x.com/i/status/2098308820422340924,2026-09-11T07:13:02.000Z,en,0,0
grill-with-docs,https://x.com/i/status/2098091699465601474,2026-09-10T16:50:16.000Z,tr,25,1
self-improving,https://x.com/i/status/2100502517389922396,2026-09-17T08:30:00.000Z,en,0,1
self-improving,https://x.com/i/status/2100496543161958810,2026-09-17T08:06:15.000Z,zh,0,0
self-improving,https://x.com/i/status/2100494684753969610,2026-09-17T07:58:52.000Z,en,0,0
self-improving,https://x.com/i/status/2100488967174934829,2026-09-17T07:36:09.000Z,en,0,0
self-improving,https://x.com/i/status/2100485745194782744,2026-09-17T07:23:21.000Z,en,0,0
self-improving,https://x.com/i/status/2100483148987420719,2026-09-17T07:13:02.000Z,en,3,0
self-improving,https://x.com/i/status/2100477602603446331,2026-09-17T06:51:00.000Z,en,0,0
self-improving,https://x.com/i/status/2100473039297319134,2026-09-17T06:32:52.000Z,en,2,0
self-improving,https://x.com/i/status/2100471495482912876,2026-09-17T06:26:44.000Z,en,0,0
self-improving,https://x.com/i/status/2100466657164661090,2026-09-17T06:07:30.000Z,en,8,2
self-improving,https://x.com/i/status/2100465248142504348,2026-09-17T06:01:54.000Z,en,0,0
self-improving,https://x.com/i/status/2100459196948914335,2026-09-17T05:37:51.000Z,en,0,0
self-improving,https://x.com/i/status/2100457218747576401,2026-09-17T05:30:00.000Z,en,23,7
self-improving,https://x.com/i/status/2100454537811370189,2026-09-17T05:19:21.000Z,en,0,0
self-improving,https://x.com/i/status/2100448618855514563,2026-09-17T04:55:49.000Z,en,0,0
self-improving,https://x.com/i/status/2100432829637390787,2026-09-17T03:53:05.000Z,en,69,13
self-improving,https://x.com/i/status/2100430514641568033,2026-09-17T03:43:53.000Z,en,3,0
self-improving,https://x.com/i/status/2100413411175932308,2026-09-17T02:35:55.000Z,en,0,0
self-improving,https://x.com/i/status/2100400673498309042,2026-09-17T01:45:18.000Z,zxx,2,0
self-improving,https://x.com/i/status/2100400523077660948,2026-09-17T01:44:42.000Z,en,0,0
self-improving,https://x.com/i/status/2100393775302652022,2026-09-17T01:17:54.000Z,en,0,0
self-improving,https://x.com/i/status/2100365752377217292,2026-09-16T23:26:32.000Z,en,25,0
self-improving,https://x.com/i/status/2100362936057561114,2026-09-16T23:15:21.000Z,en,66,8
self-improving,https://x.com/i/status/2100343144588222469,2026-09-16T21:56:42.000Z,en,0,0
self-improving,https://x.com/i/status/2100326316767678816,2026-09-16T20:49:50.000Z,en,85,17
self-improving,https://x.com/i/status/2100319418895286607,2026-09-16T20:22:26.000Z,en,12,1
self-improving,https://x.com/i/status/2100318304816742517,2026-09-16T20:18:00.000Z,en,14,0
self-improving,https://x.com/i/status/2100309498069934482,2026-09-16T19:43:00.000Z,en,3,0
self-improving,https://x.com/i/status/2100304749769671084,2026-09-16T19:24:08.000Z,en,1,1
self-improving,https://x.com/i/status/2100304605079068689,2026-09-16T19:23:34.000Z,en,9,1
self-improving,https://x.com/i/status/2100303039718666581,2026-09-16T19:17:21.000Z,en,0,0
self-improving,https://x.com/i/status/2100302700911132851,2026-09-16T19:16:00.000Z,en,1,0
self-improving,https://x.com/i/status/2100294396390646056,2026-09-16T18:43:00.000Z,en,5,5
self-improving,https://x.com/i/status/2100294236058812469,2026-09-16T18:42:22.000Z,en,164,21
self-improving,https://x.com/i/status/2100289636429905967,2026-09-16T18:24:05.000Z,en,2,0
self-improving,https://x.com/i/status/2100285341324152897,2026-09-16T18:07:01.000Z,en,0,0
self-improving,https://x.com/i/status/2100270138356617435,2026-09-16T17:06:36.000Z,en,2,0
self-improving,https://x.com/i/status/2100266505250263350,2026-09-16T16:52:10.000Z,zxx,0,0
self-improving,https://x.com/i/status/2100266205755879515,2026-09-16T16:50:59.000Z,en,5,0
self-improving,https://x.com/i/status/2100261845286482132,2026-09-16T16:33:39.000Z,en,0,0
self-improving,https://x.com/i/status/2100260619438178682,2026-09-16T16:28:47.000Z,en,62,4
self-improving,https://x.com/i/status/2100252329727414538,2026-09-16T15:55:50.000Z,en,31,3
self-improving,https://x.com/i/status/2100245617255514224,2026-09-16T15:29:10.000Z,en,1,0
self-improving,https://x.com/i/status/2100238078325440650,2026-09-16T14:59:13.000Z,en,0,0
self-improving,https://x.com/i/status/2100234578224980260,2026-09-16T14:45:18.000Z,en,25,3
self-improving,https://x.com/i/status/2100230204455002310,2026-09-16T14:27:55.000Z,en,47,2
self-improving,https://x.com/i/status/2100227217061990591,2026-09-16T14:16:03.000Z,en,117,6
self-improving,https://x.com/i/status/2100226774676226312,2026-09-16T14:14:18.000Z,en,0,0
self-improving,https://x.com/i/status/2100223367332663458,2026-09-16T14:00:45.000Z,en,2,1
self-improving,https://x.com/i/status/2100218614661947463,2026-09-16T13:41:52.000Z,en,3,1
self-improving,https://x.com/i/status/2100215112682602916,2026-09-16T13:27:57.000Z,en,5,0
self-improving,https://x.com/i/status/2100213446717415528,2026-09-16T13:21:20.000Z,en,3,1
self-improving,https://x.com/i/status/2100213282271383713,2026-09-16T13:20:41.000Z,en,1,0
self-improving,https://x.com/i/status/2100213197030437022,2026-09-16T13:20:20.000Z,en,26,1
self-improving,https://x.com/i/status/2100208262578680010,2026-09-16T13:00:44.000Z,en,131,13
self-improving,https://x.com/i/status/2100208106059804674,2026-09-16T13:00:07.000Z,en,36,6
self-improving,https://x.com/i/status/2100206249988043028,2026-09-16T12:52:44.000Z,en,0,0
self-improving,https://x.com/i/status/2100205945959690553,2026-09-16T12:51:32.000Z,en,1,0
self-improving,https://x.com/i/status/2100203771871572284,2026-09-16T12:42:53.000Z,en,162,28
self-improving,https://x.com/i/status/2100202289709637743,2026-09-16T12:37:00.000Z,en,0,0
self-improving,https://x.com/i/status/2100199231768392134,2026-09-16T12:24:51.000Z,en,25,6
self-improving,https://x.com/i/status/2100195682149703812,2026-09-16T12:10:45.000Z,en,0,0
self-improving,https://x.com/i/status/2100190858012487726,2026-09-16T11:51:34.000Z,zxx,2,0
self-improving,https://x.com/i/status/2100174103621837268,2026-09-16T10:45:00.000Z,en,69,4
self-improving,https://x.com/i/status/2100168058266419230,2026-09-16T10:20:58.000Z,en,4,0
self-improving,https://x.com/i/status/2100165295771902156,2026-09-16T10:10:00.000Z,en,8,0
self-improving,https://x.com/i/status/2100157110042681696,2026-09-16T09:37:28.000Z,en,3,0
self-improving,https://x.com/i/status/2100153430849499395,2026-09-16T09:22:51.000Z,en,1089,193
self-improving,https://x.com/i/status/2100152366666220030,2026-09-16T09:18:37.000Z,zxx,3,1
self-improving,https://x.com/i/status/2100147396927766820,2026-09-16T08:58:52.000Z,en,3,0
self-improving,https://x.com/i/status/2100131679159373894,2026-09-16T07:56:25.000Z,en,0,0
self-improving,https://x.com/i/status/2100129224761708902,2026-09-16T07:46:40.000Z,en,0,0
self-improving,https://x.com/i/status/2100127007661334801,2026-09-16T07:37:51.000Z,en,5,2
self-improving,https://x.com/i/status/2100123841825808581,2026-09-16T07:25:16.000Z,zxx,3,1
self-improving,https://x.com/i/status/2100122727826784259,2026-09-16T07:20:51.000Z,en,168,8
self-improving,https://x.com/i/status/2100120331151351836,2026-09-16T07:11:19.000Z,zxx,4,2
self-improving,https://x.com/i/status/2100095913092141390,2026-09-16T05:34:18.000Z,zxx,2,0
