skill_key,tweet_url,created_at,lang,favorites,retweets
find-skills,https://x.com/i/status/2096096604285710348,2026-09-05T04:42:28.000Z,en,4,2
find-skills,https://x.com/i/status/2095885848667357504,2026-09-04T14:45:00.000Z,en,21,11
find-skills,https://x.com/i/status/2095753912313917801,2026-09-04T06:00:44.000Z,en,109,26
find-skills,https://x.com/i/status/2095730251657871369,2026-09-04T04:26:43.000Z,en,2,0
find-skills,https://x.com/i/status/2095627746189738382,2026-09-03T21:39:24.000Z,en,1,0
find-skills,https://x.com/i/status/2095430094324166858,2026-09-03T08:34:00.000Z,ja,53,6
find-skills,https://x.com/i/status/2095282082805342286,2026-09-02T22:45:51.000Z,en,1,0
find-skills,https://x.com/i/status/2095204682675204184,2026-09-02T17:38:18.000Z,es,0,0
find-skills,https://x.com/i/status/2095181249404973076,2026-09-02T16:05:11.000Z,es,66,18
find-skills,https://x.com/i/status/2095164094630518922,2026-09-02T14:57:01.000Z,en,308,58
find-skills,https://x.com/i/status/2095150351930552474,2026-09-02T14:02:24.000Z,zh,10,2
find-skills,https://x.com/i/status/2095093677416923233,2026-09-02T10:17:12.000Z,en,0,0
find-skills,https://x.com/i/status/2094813903960080677,2026-09-01T15:45:29.000Z,en,9,2
find-skills,https://x.com/i/status/2094787365810094355,2026-09-01T14:00:01.000Z,en,0,0
find-skills,https://x.com/i/status/2094462252107886731,2026-08-31T16:28:08.000Z,en,347,62
find-skills,https://x.com/i/status/2094341935884603846,2026-08-31T08:30:03.000Z,en,37,12
find-skills,https://x.com/i/status/2093859696541389229,2026-08-30T00:33:48.000Z,ja,4,0
find-skills,https://x.com/i/status/2093786985509061082,2026-08-29T19:44:52.000Z,en,45,6
find-skills,https://x.com/i/status/2093743652312887342,2026-08-29T16:52:41.000Z,fr,0,0
find-skills,https://x.com/i/status/2093714796696723886,2026-08-29T14:58:01.000Z,es,96,6
find-skills,https://x.com/i/status/2093630453660225730,2026-08-29T09:22:52.000Z,zh,30,3
self-improving-agent,https://x.com/i/status/2096115563642990993,2026-09-05T05:57:48.000Z,ja,0,0
self-improving-agent,https://x.com/i/status/2096113472052547925,2026-09-05T05:49:30.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2096099947037024263,2026-09-05T04:55:45.000Z,zxx,1,0
self-improving-agent,https://x.com/i/status/2096088934971564356,2026-09-05T04:12:00.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2095814753591414789,2026-09-04T10:02:30.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2095789061369913634,2026-09-04T08:20:24.000Z,zh,63,12
self-improving-agent,https://x.com/i/status/2095787952542826841,2026-09-04T08:16:00.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2095659754865746376,2026-09-03T23:46:35.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2095633468977987909,2026-09-03T22:02:08.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2095549654259667422,2026-09-03T16:29:05.000Z,en,8,2
self-improving-agent,https://x.com/i/status/2095200122317730037,2026-09-02T17:20:10.000Z,zh,127,25
self-improving-agent,https://x.com/i/status/2095150351930552474,2026-09-02T14:02:24.000Z,zh,10,2
self-improving-agent,https://x.com/i/status/2095114784920457355,2026-09-02T11:41:04.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2094967888457142531,2026-09-02T01:57:21.000Z,zxx,1,0
self-improving-agent,https://x.com/i/status/2094934185874014686,2026-09-01T23:43:26.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2094918531553112150,2026-09-01T22:41:14.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2094818134918152363,2026-09-01T16:02:17.000Z,en,68,8
self-improving-agent,https://x.com/i/status/2094777203984896418,2026-09-01T13:19:39.000Z,zh,118,21
self-improving-agent,https://x.com/i/status/2094748789831831575,2026-09-01T11:26:44.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2094571059140010226,2026-08-31T23:40:30.000Z,ja,2,0
self-improving-agent,https://x.com/i/status/2094540011219583413,2026-08-31T21:37:08.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2094478075828515111,2026-08-31T17:31:01.000Z,en,280,8
self-improving-agent,https://x.com/i/status/2094436607642448060,2026-08-31T14:46:14.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2094403911792967843,2026-08-31T12:36:19.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2094336995120304504,2026-08-31T08:10:25.000Z,en,0,3
self-improving-agent,https://x.com/i/status/2094301308971077850,2026-08-31T05:48:36.000Z,zxx,2,0
self-improving-agent,https://x.com/i/status/2094281494499844468,2026-08-31T04:29:52.000Z,en,11,1
self-improving-agent,https://x.com/i/status/2094207148184195567,2026-08-30T23:34:27.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2094064685066924371,2026-08-30T14:08:21.000Z,en,1,1
self-improving-agent,https://x.com/i/status/2093967616322789761,2026-08-30T07:42:38.000Z,tr,18,3
self-improving-agent,https://x.com/i/status/2093724170358292670,2026-08-29T15:35:16.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2093721509017903283,2026-08-29T15:24:41.000Z,zxx,30,3
self-improving-agent,https://x.com/i/status/2093721424120664449,2026-08-29T15:24:21.000Z,en,0,0
grill-me,https://x.com/i/status/2096106377408360463,2026-09-05T05:21:18.000Z,ja,3,0
grill-me,https://x.com/i/status/2096100644193284515,2026-09-05T04:58:31.000Z,ja,0,0
grill-me,https://x.com/i/status/2096060551243960686,2026-09-05T02:19:12.000Z,zh,6,0
grill-me,https://x.com/i/status/2096059904196845922,2026-09-05T02:16:38.000Z,en,0,0
grill-me,https://x.com/i/status/2096046908695281700,2026-09-05T01:25:00.000Z,zh,73,15
grill-me,https://x.com/i/status/2096041171915346066,2026-09-05T01:02:12.000Z,en,1,0
grill-me,https://x.com/i/status/2095998437351195001,2026-09-04T22:12:23.000Z,en,0,0
grill-me,https://x.com/i/status/2095985219505680589,2026-09-04T21:19:52.000Z,en,0,0
grill-me,https://x.com/i/status/2095980078979035305,2026-09-04T20:59:26.000Z,en,1,0
grill-me,https://x.com/i/status/2095955108597256376,2026-09-04T19:20:13.000Z,de,2,1
grill-me,https://x.com/i/status/2095937339910455519,2026-09-04T18:09:37.000Z,en,0,0
grill-me,https://x.com/i/status/2095928005952778295,2026-09-04T17:32:31.000Z,en,6,0
grill-me,https://x.com/i/status/2095919150829097334,2026-09-04T16:57:20.000Z,en,1,0
grill-me,https://x.com/i/status/2095883770826219677,2026-09-04T14:36:45.000Z,en,0,0
grill-me,https://x.com/i/status/2095832602662031410,2026-09-04T11:13:25.000Z,zh,19,5
grill-me,https://x.com/i/status/2095820322377170971,2026-09-04T10:24:37.000Z,en,7,1
grill-me,https://x.com/i/status/2095815317574287598,2026-09-04T10:04:44.000Z,en,0,1
grill-me,https://x.com/i/status/2095799024792080793,2026-09-04T09:00:00.000Z,in,0,0
grill-me,https://x.com/i/status/2095761192967176536,2026-09-04T06:29:40.000Z,zh,1,0
grill-me,https://x.com/i/status/2095754806245879885,2026-09-04T06:04:17.000Z,zh,31,0
grill-me,https://x.com/i/status/2095727565550104837,2026-09-04T04:16:03.000Z,en,1,0
grill-me,https://x.com/i/status/2095702749644193997,2026-09-04T02:37:26.000Z,zxx,1,0
grill-me,https://x.com/i/status/2095665654364069955,2026-09-04T00:10:02.000Z,ja,14,3
grill-me,https://x.com/i/status/2095653487036035539,2026-09-03T23:21:41.000Z,en,0,0
grill-me,https://x.com/i/status/2095594968136204501,2026-09-03T19:29:09.000Z,zh,122,18
