view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,2990746,true,,,113781|109199|109085|115475|107969|101120|96861|93130
all-time,2,mattpocock/skills,grill-me,884624,false,,,47001|49104|70968|69550|67971|64738|75922|65802
all-time,3,anthropics/skills,frontend-design,787412,true,,,27857|26134|28120|26218|24780|26152|25773|24760
all-time,4,mattpocock/skills,grill-with-docs,752541,false,,,41746|42976|65694|62173|58257|55615|66362|55776
all-time,5,mattpocock/skills,improve-codebase-architecture,725462,false,,,39159|39485|61006|57135|53247|50835|63780|54240
all-time,6,mattpocock/skills,tdd,701198,false,,,37176|40327|61196|55148|52117|49935|63627|52249
all-time,7,vercel-labs/agent-browser,agent-browser,690948,true,,,21902|20807|24138|22802|20921|33671|33224|36656
all-time,8,mattpocock/skills,setup-matt-pocock-skills,644964,false,,,35407|37202|59451|53087|50039|48211|61714|49250
all-time,9,vercel-labs/agent-skills,vercel-react-best-practices,639910,true,,,16815|17535|19037|17378|17502|18943|18816|17464
all-time,10,mattpocock/skills,handoff,608837,false,,,37303|38551|59444|55388|51795|48113|58162|48859
all-time,11,mattpocock/skills,triage,605497,false,,,33465|34205|54797|50072|47121|45268|58240|47409
all-time,12,mattpocock/skills,prototype,593045,false,,,33997|36047|57724|51902|48526|47077|60846|48412
all-time,13,open.feishu.cn,lark-doc,584541,false,,,44134|46563|39893|43803|42324|37271|33810|31236
all-time,14,open.feishu.cn,lark-base,584406,false,,,44110|46552|39863|43796|42297|37239|33798|31249
all-time,15,open.feishu.cn,lark-approval,584392,false,,,44133|46544|39875|43769|42291|37232|33745|31090
all-time,16,open.feishu.cn,lark-drive,584155,false,,,44097|46526|39854|43770|42305|37238|33779|31172
all-time,17,open.feishu.cn,lark-shared,584034,false,,,44094|46514|39819|43772|42295|37234|33772|31157
all-time,18,open.feishu.cn,lark-calendar,583961,false,,,44088|46529|39836|43746|42258|37203|33729|31126
all-time,19,open.feishu.cn,lark-im,583935,false,,,44076|46512|39833|43748|42267|37208|33753|31136
all-time,20,open.feishu.cn,lark-contact,583784,false,,,44091|46518|39842|43728|42247|37196|33713|31057
