skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
find-skills,"""find-skills""",0,0,0,1,134,25,false,2,967,true
self-improving-agent,"""self-improving-agent""",1,1,2,2,2,51,false,3,1120,true
grill-me,"""grill-me""",0,1,2,22,25,100,true,5,3910,true
skill-vetter,"""skill-vetter""",0,0,0,0,0,2,false,1,24,false
frontend-design,"""frontend-design""",1,6,5,19,60,68,false,4,1725,true
self-improving,"""self-improving""",8,11,42,56,5,100,true,5,2634,true
grill-with-docs,"""grill-with-docs""",0,0,0,0,7,22,false,2,331,false
ontology,"""ontology"" skill",0,2,0,0,2,100,true,5,1130,true
improve-codebase-architecture,"""improve-codebase-architecture""",0,0,0,0,1,8,false,1,8,false
github,"""github"" skill",9,265,31,59,641,100,true,5,455,true
tdd,"""tdd"" skill",0,2,0,1,35,100,true,5,1835,true
gog,"""gog"" skill",0,1,0,0,0,15,false,1,29,true
agent-browser,"""agent-browser""",0,3,13,14,17,100,true,5,475,true
skillscan,"""skillscan"" skill",0,0,0,0,1,0,false,1,0,false
setup-matt-pocock-skills,"""setup-matt-pocock-skills""",0,0,1,1,4,1,false,1,0,true
proactive-agent,"""proactive-agent""",0,1,0,0,2,31,false,2,503,true
vercel-react-best-practices,"""vercel-react-best-practices""",0,0,1,1,1,3,false,1,561,true
weather,"""weather"" skill",0,15,0,13,6,100,true,5,910,true
handoff,"""handoff"" skill",0,3,1,1,110,100,true,5,1513,true
multi-search-engine,"""multi-search-engine""",0,0,0,0,0,0,false,1,0,false
triage,"""triage"" skill",0,1,2,3,148,100,true,5,635,true
agent-browser-clawdbot,"""agent-browser-clawdbot""",0,0,0,0,0,0,false,1,0,false
prototype,"""prototype"" skill",3,10,1,3,35,100,true,5,1493,true
admapix,"""admapix"" skill",0,0,0,0,2,0,false,1,0,false
lark-doc,"""lark-doc""",0,0,0,0,3,0,false,1,0,false
humanizer,"""humanizer"" skill",1,3,2,4,19,61,false,4,1790,true
lark-base,"""lark-base""",0,0,0,0,1,0,false,1,0,false
nano-pdf,"""nano-pdf""",0,0,0,0,0,3,false,1,80,false
lark-approval,"""lark-approval""",0,0,0,0,1,0,false,1,0,false
obsidian,"""obsidian"" skill",0,2,1,1,18,100,true,5,997,true
lark-drive,"""lark-drive""",0,0,1,3,0,0,false,1,0,true
nano-banana-pro,"""nano-banana-pro""",0,0,5,7,0,38,false,2,46439,true
lark-shared,"""lark-shared""",0,0,0,0,0,0,false,1,0,false
openclaw-tavily-search,"""openclaw-tavily-search""",0,0,0,0,0,0,false,1,0,false
lark-im,"""lark-im""",0,0,0,0,2,0,false,1,0,false
notion,"""notion"" skill",0,14,2,3,18,100,true,5,1488,true
lark-calendar,"""lark-calendar""",0,0,0,0,0,0,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-contact,"""lark-contact""",0,0,0,0,0,1,false,1,10,false
skill-creator,"""skill-creator""",0,0,2,3,115,54,false,3,1989,true
lark-sheets,"""lark-sheets""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,2,13,1,3,false,1,36,true
lark-wiki,"""lark-wiki""",0,0,0,0,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,1,1,0,2,false,1,15,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,1,3,0,2,false,1,0,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,1,0,0,0,3,false,1,56,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",1,6,25,44,2,,false,,,true
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,13,18,1,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,2,2,1,,false,,,true
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",4,6,19,26,6,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,1,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,2,0,184,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
web-design-guidelines,"""web-design-guidelines""",0,0,1,1,3,,false,,,true
desktop-control,"""desktop-control""",0,0,4,7,1,,false,,,true
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,4,56,71,1,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,52,52,0,,false,,,true
stock-analysis,"""stock-analysis""",0,0,305,332,2,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,0,0,134,,false,,,false
azure-ai,"""azure-ai""",0,0,43,45,1,,false,,,true
video-frames,"""video-frames""",0,1,2,4,0,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,3,0,,false,,,true
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,3,0,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",0,17,2,4,24,,false,,,true
azure-storage,"""azure-storage""",0,0,4,6,1,,false,,,true
himalaya,"""himalaya"" skill",0,0,0,0,3,,false,,,false
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,9,78,0,,false,,,true
azure-resource-lookup,"""azure-resource-lookup""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-compliance,"""azure-compliance""",0,0,0,0,0,,false,,,false
atxp,"""atxp"" skill",0,0,0,0,0,,false,,,false
azure-resource-visualizer,"""azure-resource-visualizer""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",1,1,0,4,0,,false,,,true
