skill_key,tweet_url,created_at,lang,favorites,retweets
find-skills,https://x.com/i/status/2093544430812991643,2026-08-29T03:41:03.000Z,ja,0,0
find-skills,https://x.com/i/status/2093407520639324611,2026-08-28T18:37:01.000Z,es,216,15
find-skills,https://x.com/i/status/2092912127501914379,2026-08-27T09:48:30.000Z,zh,0,0
find-skills,https://x.com/i/status/2092911861369053588,2026-08-27T09:47:26.000Z,zh,0,0
find-skills,https://x.com/i/status/2092911783090728991,2026-08-27T09:47:08.000Z,zh,0,0
find-skills,https://x.com/i/status/2092877776063803544,2026-08-27T07:32:00.000Z,zh,432,74
find-skills,https://x.com/i/status/2092811075100254568,2026-08-27T03:06:57.000Z,zh,13,3
find-skills,https://x.com/i/status/2092668577987854662,2026-08-26T17:40:43.000Z,en,0,0
find-skills,https://x.com/i/status/2092668468277506078,2026-08-26T17:40:17.000Z,en,6,0
find-skills,https://x.com/i/status/2092415401749512245,2026-08-26T00:54:41.000Z,en,0,0
find-skills,https://x.com/i/status/2092236466026062089,2026-08-25T13:03:40.000Z,zxx,22,1
find-skills,https://x.com/i/status/2092228979172188321,2026-08-25T12:33:55.000Z,en,0,0
find-skills,https://x.com/i/status/2092213428689522840,2026-08-25T11:32:07.000Z,en,4,2
find-skills,https://x.com/i/status/2092194373329174914,2026-08-25T10:16:24.000Z,zxx,132,24
find-skills,https://x.com/i/status/2092155291681136954,2026-08-25T07:41:06.000Z,en,45,24
find-skills,https://x.com/i/status/2092074463416455666,2026-08-25T02:19:55.000Z,en,32,11
find-skills,https://x.com/i/status/2092024237792153631,2026-08-24T23:00:20.000Z,en,8,7
find-skills,https://x.com/i/status/2091917271052767262,2026-08-24T15:55:18.000Z,en,28,1
find-skills,https://x.com/i/status/2091868583878172710,2026-08-24T12:41:50.000Z,en,54,26
find-skills,https://x.com/i/status/2091813101465379105,2026-08-24T09:01:22.000Z,en,0,0
find-skills,https://x.com/i/status/2091805251712258418,2026-08-24T08:30:10.000Z,en,0,0
find-skills,https://x.com/i/status/2091779929687875991,2026-08-24T06:49:33.000Z,en,647,44
find-skills,https://x.com/i/status/2091207358412128523,2026-08-22T16:54:21.000Z,ar,215,6
find-skills,https://x.com/i/status/2091194923529744557,2026-08-22T16:04:56.000Z,en,31,4
find-skills,https://x.com/i/status/2091179630958907580,2026-08-22T15:04:10.000Z,es,316,78
find-skills,https://x.com/i/status/2091094262037500401,2026-08-22T09:24:57.000Z,en,83,16
self-improving-agent,https://x.com/i/status/2093568701266272457,2026-08-29T05:17:29.000Z,zh,1,0
self-improving-agent,https://x.com/i/status/2093380913535348931,2026-08-28T16:51:17.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2093366215922307356,2026-08-28T15:52:53.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2093347555312578659,2026-08-28T14:38:44.000Z,en,10,0
self-improving-agent,https://x.com/i/status/2093335148142235977,2026-08-28T13:49:26.000Z,en,62,18
self-improving-agent,https://x.com/i/status/2093258255376261253,2026-08-28T08:43:53.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2093179378591220001,2026-08-28T03:30:27.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2093155710435799364,2026-08-28T01:56:24.000Z,en,49,10
self-improving-agent,https://x.com/i/status/2093117298307731793,2026-08-27T23:23:46.000Z,en,14,1
self-improving-agent,https://x.com/i/status/2093100626964332840,2026-08-27T22:17:32.000Z,zxx,2,0
self-improving-agent,https://x.com/i/status/2092983677919830336,2026-08-27T14:32:49.000Z,en,655,139
self-improving-agent,https://x.com/i/status/2092975567838818432,2026-08-27T14:00:35.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2092783109339242753,2026-08-27T01:15:49.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092765892170150225,2026-08-27T00:07:25.000Z,en,6,0
self-improving-agent,https://x.com/i/status/2092655210338361521,2026-08-26T16:47:36.000Z,en,38,5
self-improving-agent,https://x.com/i/status/2092634186280841706,2026-08-26T15:24:03.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2092628136517345414,2026-08-26T15:00:01.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092586595501351198,2026-08-26T12:14:57.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2092340181177335986,2026-08-25T19:55:47.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092319298811544019,2026-08-25T18:32:48.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092284353368019014,2026-08-25T16:13:57.000Z,en,20,3
self-improving-agent,https://x.com/i/status/2092265777034347004,2026-08-25T15:00:08.000Z,en,32,1
self-improving-agent,https://x.com/i/status/2092235569413644658,2026-08-25T13:00:06.000Z,en,18,0
self-improving-agent,https://x.com/i/status/2092233766349775210,2026-08-25T12:52:56.000Z,en,58,19
self-improving-agent,https://x.com/i/status/2092178688674795940,2026-08-25T09:14:04.000Z,en,30,3
self-improving-agent,https://x.com/i/status/2092076999745614077,2026-08-25T02:30:00.000Z,en,21,9
self-improving-agent,https://x.com/i/status/2092032702937477379,2026-08-24T23:33:59.000Z,en,7,1
self-improving-agent,https://x.com/i/status/2092028697574293774,2026-08-24T23:18:04.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2091992218232140280,2026-08-24T20:53:06.000Z,zxx,11,3
self-improving-agent,https://x.com/i/status/2091915697282568346,2026-08-24T15:49:02.000Z,en,85,14
self-improving-agent,https://x.com/i/status/2091907294179054066,2026-08-24T15:15:39.000Z,en,86,6
