skill_key,tweet_url,created_at,lang,favorites,retweets
find-skills,https://x.com/i/status/2100833660240867721,2026-09-18T06:25:50.000Z,en,2,0
find-skills,https://x.com/i/status/2100769082920538475,2026-09-18T02:09:14.000Z,zxx,1,0
find-skills,https://x.com/i/status/2100718510565368008,2026-09-17T22:48:17.000Z,en,0,0
find-skills,https://x.com/i/status/2100478002098561087,2026-09-17T06:52:35.000Z,ja,7,1
find-skills,https://x.com/i/status/2100284169071034795,2026-09-16T18:02:21.000Z,en,20,2
find-skills,https://x.com/i/status/2100269064962588935,2026-09-16T17:02:20.000Z,en,3,0
find-skills,https://x.com/i/status/2100247411734061364,2026-09-16T15:36:18.000Z,en,0,0
find-skills,https://x.com/i/status/2100213255176081607,2026-09-16T13:20:34.000Z,en,1,0
find-skills,https://x.com/i/status/2100155712051822743,2026-09-16T09:31:55.000Z,ja,22,0
find-skills,https://x.com/i/status/2100078660133024254,2026-09-16T04:25:44.000Z,en,3,1
find-skills,https://x.com/i/status/2099979023489347939,2026-09-15T21:49:49.000Z,ja,1,0
find-skills,https://x.com/i/status/2099887813466398928,2026-09-15T15:47:23.000Z,en,5,1
find-skills,https://x.com/i/status/2099875938137739757,2026-09-15T15:00:12.000Z,en,2,0
find-skills,https://x.com/i/status/2099795358029115439,2026-09-15T09:40:00.000Z,en,0,0
find-skills,https://x.com/i/status/2099694865516744877,2026-09-15T03:00:41.000Z,en,0,0
find-skills,https://x.com/i/status/2099685634910585122,2026-09-15T02:24:00.000Z,ja,206,20
find-skills,https://x.com/i/status/2099677799426424974,2026-09-15T01:52:52.000Z,ja,0,0
find-skills,https://x.com/i/status/2099563380185202846,2026-09-14T18:18:12.000Z,ja,0,0
find-skills,https://x.com/i/status/2099410355386818656,2026-09-14T08:10:08.000Z,en,1,0
find-skills,https://x.com/i/status/2099404029281665317,2026-09-14T07:45:00.000Z,ja,7,3
find-skills,https://x.com/i/status/2099312467201630346,2026-09-14T01:41:10.000Z,ja,60,5
find-skills,https://x.com/i/status/2099273583931400402,2026-09-13T23:06:39.000Z,en,0,0
