view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3077512,true,,,109199|109085|115475|107969|101120|96861|93130|100221
all-time,2,mattpocock/skills,grill-me,945420,false,,,49104|70968|69550|67971|64738|75922|65802|71736
all-time,3,anthropics/skills,frontend-design,810316,true,,,26134|28120|26218|24780|26152|25773|24760|26482
all-time,4,mattpocock/skills,grill-with-docs,805365,false,,,42976|65694|62173|58257|55615|66362|55776|62108
all-time,5,mattpocock/skills,improve-codebase-architecture,776418,false,,,39485|61006|57135|53247|50835|63780|54240|59606
all-time,6,mattpocock/skills,tdd,750053,false,,,40327|61196|55148|52117|49935|63627|52249|57225
all-time,7,vercel-labs/agent-browser,agent-browser,717687,true,,,20807|24138|22802|20921|33671|33224|36656|32899
all-time,8,mattpocock/skills,setup-matt-pocock-skills,689840,false,,,37202|59451|53087|50039|48211|61714|49250|52155
all-time,9,vercel-labs/agent-skills,vercel-react-best-practices,656624,true,,,17535|19037|17378|17502|18943|18816|17464|19842
all-time,10,mattpocock/skills,handoff,654588,false,,,38551|59444|55388|51795|48113|58162|48859|53593
all-time,11,mattpocock/skills,triage,649815,false,,,34205|54797|50072|47121|45268|58240|47409|51899
all-time,12,mattpocock/skills,prototype,638687,false,,,36047|57724|51902|48526|47077|60846|48412|52775
all-time,13,open.feishu.cn,lark-doc,607345,false,,,46563|39893|43803|42324|37271|33810|31236|27535
all-time,14,open.feishu.cn,lark-base,607197,false,,,46552|39863|43796|42297|37239|33798|31249|27532
all-time,15,open.feishu.cn,lark-approval,607041,false,,,46544|39875|43769|42291|37232|33745|31090|27365
all-time,16,open.feishu.cn,lark-drive,606947,false,,,46526|39854|43770|42305|37238|33779|31172|27520
all-time,17,open.feishu.cn,lark-shared,606816,false,,,46514|39819|43772|42295|37234|33772|31157|27511
all-time,18,open.feishu.cn,lark-calendar,606654,false,,,46529|39836|43746|42258|37203|33729|31126|27423
all-time,19,open.feishu.cn,lark-im,606653,false,,,46512|39833|43748|42267|37208|33753|31136|27446
all-time,20,open.feishu.cn,lark-contact,606426,false,,,46518|39842|43728|42247|37196|33713|31057|27362
all-time,21,open.feishu.cn,lark-sheets,606333,false,,,46500|39812|43725|42248|37202|33736|31121|27391
all-time,22,open.feishu.cn,lark-wiki,606296,false,,,46481|39803|43720|42276|37223|33717|31136|27407
all-time,23,open.feishu.cn,lark-minutes,606232,false,,,46467|39796|43714|42216|37154|33708|31100|27483
all-time,24,open.feishu.cn,lark-event,606147,false,,,46479|39798|43706|42220|37168|33712|31052|27358
all-time,25,open.feishu.cn,lark-attendance,606106,false,,,46480|39815|43721|42218|37142|33674|31024|27321
all-time,26,open.feishu.cn,lark-whiteboard,606040,false,,,46471|39800|43723|42232|37159|33701|31069|27370
all-time,27,open.feishu.cn,lark-openapi-explorer,606010,false,,,46459|39794|43716|42231|37180|33684|31037|27334
all-time,28,open.feishu.cn,lark-task,605988,false,,,46446|39778|43690|42222|37170|33674|31072|27376
all-time,29,open.feishu.cn,lark-mail,605940,false,,,46461|39793|43698|42213|37131|33671|31034|27322
all-time,30,open.feishu.cn,lark-slides,605922,false,,,46439|39774|43688|42218|37157|33681|31074|27421
all-time,31,open.feishu.cn,lark-vc,605779,false,,,46440|39764|43673|42196|37145|33664|31060|27396
all-time,32,open.feishu.cn,lark-skill-maker,605746,false,,,46445|39775|43690|42200|37151|33673|31012|27309
all-time,33,open.feishu.cn,lark-workflow-meeting-summary,605535,false,,,46434|39755|43669|42216|37127|33631|30994|27299
all-time,34,open.feishu.cn,lark-workflow-standup-report,605524,false,,,46418|39754|43667|42210|37137|33648|31001|27297
all-time,35,open.feishu.cn,lark-okr,586633,false,,,46440|39773|43691|42183|37119|33627|31014|27323
all-time,36,open.feishu.cn,lark-markdown,571812,false,,,46476|39818|43726|42236|37191|33693|31059|27356
all-time,37,vercel-labs/agent-skills,web-design-guidelines,568640,true,,,17172|18625|16615|16429|18456|18715|18063|21343
all-time,38,open.feishu.cn,lark-vc-agent,550402,false,,,46393|39749|43660|42186|37116|33626|31027|27320
all-time,39,microsoft/azure-skills,microsoft-foundry,546365,true,,,12104|16172|16805|17545|16759|16823|16117|13880
all-time,40,microsoft/azure-skills,azure-diagnostics,540457,true,,,11865|15912|16576|17293|16428|16308|15389|13751
all-time,41,microsoft/azure-skills,azure-ai,539894,true,,,11849|15888|16560|17111|16417|16165|15011|13462
all-time,42,microsoft/azure-skills,azure-prepare,539888,true,,,11842|15872|16531|17273|16404|16114|15245|13731
all-time,43,microsoft/azure-skills,azure-deploy,539852,true,,,11882|15923|16592|17119|16395|16139|15267|13500
all-time,44,microsoft/azure-skills,azure-validate,539358,true,,,11832|15867|16527|17299|16527|16330|15239|13491
all-time,45,microsoft/azure-skills,azure-storage,538822,true,,,11827|15867|16526|17092|16350|16132|14994|13449
all-time,46,microsoft/azure-skills,entra-app-registration,538556,true,,,11827|15874|16529|17252|16403|16119|14985|13440
all-time,47,microsoft/azure-skills,appinsights-instrumentation,538313,true,,,11819|15867|16528|17111|16383|16130|14987|13426
all-time,48,microsoft/azure-skills,azure-resource-lookup,538232,true,,,11822|15861|16517|17142|16362|16117|14989|13433
all-time,49,microsoft/azure-skills,azure-compliance,538187,true,,,11822|15864|16521|17071|16376|16120|14978|13444
all-time,50,microsoft/azure-skills,azure-resource-visualizer,538134,true,,,11820|15858|16512|17065|16315|16102|14980|13652
all-time,51,microsoft/azure-skills,azure-aigateway,538021,true,,,11817|15861|16521|17064|16365|16103|14973|13419
all-time,52,microsoft/azure-skills,azure-kusto,537946,true,,,11814|15857|16512|17067|16353|16100|14974|13424
all-time,53,microsoft/azure-skills,azure-messaging,527676,true,,,11813|15851|16511|17067|16345|16100|14969|13422
all-time,54,mattpocock/skills,grilling,521492,false,,,39688|61842|58599|55459|53982|69023|57496|64483
all-time,55,open.feishu.cn,lark-apps,515938,false,,,46460|39806|43726|42220|37125|33728|31176|27562
all-time,56,mattpocock/skills,teach,514821,false,,,36713|54849|51641|48523|44668|53989|44680|48910
all-time,57,remotion-dev/skills,remotion-best-practices,491845,true,,,12578|12520|11899|12908|12943|11512|9965|10367
all-time,58,microsoft/azure-skills,azure-rbac,484552,true,,,11820|15863|15682|9640|5611|4296|3111|2600
all-time,59,microsoft/azure-skills,azure-compute,481733,true,,,11781|15822|16474|17210|16370|16074|14941|13402
all-time,60,mattpocock/skills,domain-modeling,477580,false,,,36870|57201|54357|51253|49730|60145|52076|57827
all-time,61,microsoft/azure-skills,azure-cloud-migrate,471628,true,,,11759|15802|16457|17019|16328|16060|14929|13631
all-time,62,mattpocock/skills,codebase-design,463806,false,,,35367|55119|52647|49482|47700|60375|50766|55338
all-time,63,mattpocock/skills,diagnosing-bugs,457229,false,,,35003|54567|51571|48632|46765|59214|49914|54939
all-time,64,uizze.com,anti-ui-slop,453727,false,,,0|0|4081|14588|86056|106826|119426|121261
all-time,65,juliusbrussee/caveman,caveman,453381,false,,,25867|24617|20979|20098|19330|19856|14854|15504
all-time,66,lllllllama/rigorpilot-skills,paper-context-resolver,450725,false,,,20543|22298|26744|25118|11191|32245|50275|41240
all-time,67,lllllllama/rigorpilot-skills,repo-intake-and-plan,449987,false,,,20520|22259|26714|25102|11173|32230|50247|41219
all-time,68,lllllllama/rigorpilot-skills,minimal-run-and-audit,449906,false,,,20520|22254|26708|25092|11172|32229|50250|41213
all-time,69,lllllllama/rigorpilot-skills,env-and-assets-bootstrap,449891,false,,,20514|22250|26715|25092|11166|32229|50245|41208
all-time,70,microsoft/azure-skills,azure-hosted-copilot-sdk,436850,true,,,11801|12958|7749|4839|3499|2952|2233|1958
all-time,71,heygen-com/hyperframes,hyperframes-cli,426463,false,,,27892|30378|49284|39233|42582|28363|38236|35297
all-time,72,mattpocock/skills,ask-matt,422970,false,,,33691|52427|48409|45660|42586|55243|44321|47675
all-time,73,larksuite/cli,lark-doc,422837,false,,,29279|30930|30616|13050|9977|8764|8078|7485
all-time,74,larksuite/cli,lark-base,421026,false,,,29149|30718|30598|12935|9954|8660|7977|7384
all-time,75,larksuite/cli,lark-shared,419849,false,,,29173|30739|30569|12836|9865|8580|7907|7362
all-time,76,larksuite/cli,lark-drive,419234,false,,,29100|30742|30551|12855|9820|8428|7697|7039
all-time,77,larksuite/cli,lark-im,419122,false,,,29082|30648|30467|12789|9698|8385|7641|7034
all-time,78,larksuite/cli,lark-wiki,418125,false,,,28976|30712|30459|12836|9738|8410|7771|7167
all-time,79,larksuite/cli,lark-sheets,417863,false,,,29041|30612|30454|12719|9740|8467|7781|7140
all-time,80,larksuite/cli,lark-whiteboard,417306,false,,,28999|30629|30417|12771|9668|8299|7586|6965
all-time,81,larksuite/cli,lark-task,416963,false,,,28969|30612|30416|12731|9686|8262|7598|6981
all-time,82,larksuite/cli,lark-calendar,416263,false,,,28897|30549|30393|12563|9428|8078|7410|6835
all-time,83,larksuite/cli,lark-mail,415008,false,,,28833|30504|30252|12454|9266|8059|7288|6757
all-time,84,larksuite/cli,lark-minutes,414937,false,,,28871|30514|30277|12468|9271|8027|7348|6841
all-time,85,larksuite/cli,lark-vc,414832,false,,,28836|30482|30217|12509|9279|7976|7367|6823
all-time,86,larksuite/cli,lark-event,414613,false,,,28865|30446|30248|12524|9289|8031|7308|6754
all-time,87,larksuite/cli,lark-contact,414294,false,,,28909|30467|30230|12440|9313|8022|7296|6752
all-time,88,mattpocock/skills,implement,414259,false,,,29791|55947|51986|48810|45430|55168|45552|47229
all-time,89,larksuite/cli,lark-workflow-meeting-summary,413852,false,,,28836|30433|30202|12424|9253|7936|7228|6791
all-time,90,larksuite/cli,lark-workflow-standup-report,413222,false,,,28802|30399|30176|12409|9236|7922|7220|6719
all-time,91,larksuite/cli,lark-openapi-explorer,413003,false,,,28783|30373|30159|12391|9229|7891|7212|6714
all-time,92,larksuite/cli,lark-skill-maker,412773,false,,,28773|30353|30146|12384|9227|7878|7206|6706
all-time,93,heygen-com/hyperframes,hyperframes,411474,false,,,28260|31048|43568|37026|39553|27453|34140|31415
all-time,94,prime-skills/runcomfy-agent-skills,video-edit,408071,false,,,41126|32902|3365|3015|3035|2944|3867|3836
all-time,95,microsoft/azure-skills,azure-quotas,407981,true,,,11700|15764|16405|17003|16256|16011|15155|13403
all-time,96,prime-skills/runcomfy-agent-skills,image-to-video,406571,false,,,40824|32737|3341|2999|3022|2940|3789|3792
all-time,97,prime-skills/runcomfy-agent-skills,nano-banana-2,406272,false,,,40823|33174|3201|2995|3028|2932|3748|3758
all-time,98,prime-skills/runcomfy-agent-skills,nano-banana-edit,405947,false,,,40914|32925|3194|2997|3020|2930|3708|3722
all-time,99,prime-skills/runcomfy-agent-skills,image-edit,405863,false,,,40540|32887|3198|2999|3021|2936|3778|3745
all-time,100,prime-skills/runcomfy-agent-skills,flux-kontext,405731,false,,,40531|33109|3168|2994|3020|2933|3704|3712
all-time,101,prime-skills/runcomfy-agent-skills,wan-2-7,405199,false,,,40767|32715|3352|2994|3021|2931|3704|3716
all-time,102,prime-skills/runcomfy-agent-skills,gpt-image-edit,405030,false,,,40798|32787|3185|2993|3019|2932|3705|3717
all-time,103,prime-skills/runcomfy-agent-skills,seedance-v2,405018,false,,,40781|32828|3364|2995|3022|2932|3707|3714
all-time,104,prime-skills/runcomfy-agent-skills,happyhorse-1-0,404986,false,,,40740|32782|3326|2994|3020|2931|3701|3712
all-time,105,prime-skills/runcomfy-agent-skills,flux-2-klein,404814,false,,,40603|32890|3210|2994|3023|2932|3704|3711
all-time,106,microsoft/azure-skills,azure-upgrade,400143,true,,,11702|15762|16398|17016|16246|16006|14887|13347
all-time,107,mattpocock/skills,code-review,397410,false,,,22030|56657|53517|50915|48107|61595|50927|53156
all-time,108,leonxlnx/taste-skill,design-taste-frontend,393228,false,,,26204|28201|22203|21764|22212|26808|24487|26734
all-time,109,open.feishu.cn,lark-note,390214,false,,,46473|39780|43705|42189|37151|33669|31051|27338
all-time,110,larksuite/cli,lark-approval,387932,false,,,28866|30452|30238|12478|9286|7972|7262|6736
all-time,111,prime-skills/runcomfy-agent-skills,kling-3-0,381928,false,,,40654|32803|3353|2996|3022|2933|3735|3729
all-time,112,heygen-com/hyperframes,hyperframes-registry,376387,false,,,27598|28345|41451|29452|27688|21925|37717|30958
all-time,113,microsoft/azure-skills,azure-enterprise-infra-planner,374278,true,,,11699|15756|16402|17041|16276|16011|14897|13353
all-time,114,prime-skills/runcomfy-agent-skills,codex-pet,370317,false,,,40661|32841|3208|3001|3026|2938|3725|3730
all-time,115,mattpocock/skills,wayfinder,369247,false,,,10843|49242|51559|47900|47117|60412|48729|52979
all-time,116,larksuite/cli,lark-slides,368274,false,,,28854|30475|30269|12543|9387|8067|7365|6804
all-time,117,microsoft/azure-skills,azure-kubernetes,367456,true,,,11702|15763|16406|17012|16273|16009|15162|13408
all-time,118,larksuite/cli,lark-attendance,365894,false,,,28771|30358|30138|12385|9221|7876|7198|6694
all-time,119,mattpocock/skills,to-prd,365470,false,,,37819|20213|2268|1392|1347|2031|1235|1040
all-time,120,supabase/agent-skills,supabase-postgres-best-practices,365269,true,,,12353|14539|12589|12100|14155|15410|13399|14077
all-time,121,mattpocock/skills,research,362292,false,,,14781|54222|50672|47599|44940|54803|45018|49782
all-time,122,anthropics/skills,skill-creator,360315,true,,,10292|9599|8985|8677|8627|8460|7468|6875
all-time,123,mattpocock/skills,to-spec,355931,false,,,2|41415|52371|49982|47941|61040|49738|52957
all-time,124,mattpocock/skills,to-issues,352516,false,,,36743|20807|2184|1324|1287|1968|1205|1007
all-time,125,larksuite/cli,lark-okr,351815,false,,,28817|30419|30181|12442|9276|7931|7237|6711
all-time,126,prime-skills/runcomfy-agent-skills,ai-video-generation,351473,false,,,40878|32908|3208|3008|3040|2951|3866|3873
all-time,127,prime-skills/runcomfy-agent-skills,ai-image-generation,351068,false,,,40923|32776|3367|3010|3038|2949|3935|3926
all-time,128,mattpocock/skills,to-tickets,349831,false,,,2|41155|51470|50166|47726|57752|47951|53136
all-time,129,mattpocock/skills,resolving-merge-conflicts,349718,false,,,19945|26825|44629|44683|41736|50799|42167|46439
all-time,130,prime-skills/runcomfy-agent-skills,runcomfy-cli,348880,false,,,40482|32994|3182|2998|3019|2935|3719|3731
all-time,131,prime-skills/runcomfy-agent-skills,ai-avatar-video,348629,false,,,40768|32723|3379|3002|3028|2943|3747|3751
all-time,132,prime-skills/runcomfy-agent-skills,face-swap,348580,false,,,40824|32758|3370|2996|3023|2932|3729|3722
all-time,133,prime-skills/runcomfy-agent-skills,video-inpainting,346919,false,,,40540|33055|3186|2993|3019|2934|3725|3732
all-time,134,prime-skills/runcomfy-agent-skills,image-inpainting,346440,false,,,40812|32914|3169|2997|3020|2935|3713|3721
all-time,135,prime-skills/runcomfy-agent-skills,controlnet-pose,346247,false,,,40658|32906|3171|2993|3022|2934|3703|3714
all-time,136,prime-skills/runcomfy-agent-skills,lipsync,346204,false,,,40677|33007|3195|2993|3018|2933|3709|3719
all-time,137,prime-skills/runcomfy-agent-skills,video-extend,345796,false,,,40616|32674|3349|2994|3021|2934|3711|3722
all-time,138,prime-skills/runcomfy-agent-skills,elevenlabs-music-generation,345651,false,,,40690|32837|3358|2993|3021|2932|3712|3716
all-time,139,prime-skills/runcomfy-agent-skills,image-outpainting,345521,false,,,40356|32798|3356|2995|3022|2933|3704|3710
