skill_key,tweet_url,created_at,lang,favorites,retweets
find-skills,https://x.com/i/status/2092912127501914379,2026-08-27T09:48:30.000Z,zh,0,0
find-skills,https://x.com/i/status/2092911861369053588,2026-08-27T09:47:26.000Z,zh,0,0
find-skills,https://x.com/i/status/2092911783090728991,2026-08-27T09:47:08.000Z,zh,0,0
find-skills,https://x.com/i/status/2092877776063803544,2026-08-27T07:32:00.000Z,zh,277,54
find-skills,https://x.com/i/status/2092811075100254568,2026-08-27T03:06:57.000Z,zh,13,3
find-skills,https://x.com/i/status/2092668577987854662,2026-08-26T17:40:43.000Z,en,0,0
find-skills,https://x.com/i/status/2092668468277506078,2026-08-26T17:40:17.000Z,en,6,0
find-skills,https://x.com/i/status/2092415401749512245,2026-08-26T00:54:41.000Z,en,0,0
find-skills,https://x.com/i/status/2092236466026062089,2026-08-25T13:03:40.000Z,zxx,22,1
find-skills,https://x.com/i/status/2092228979172188321,2026-08-25T12:33:55.000Z,en,0,0
find-skills,https://x.com/i/status/2092213428689522840,2026-08-25T11:32:07.000Z,en,4,2
find-skills,https://x.com/i/status/2092194373329174914,2026-08-25T10:16:24.000Z,zxx,132,24
find-skills,https://x.com/i/status/2092155291681136954,2026-08-25T07:41:06.000Z,en,45,24
find-skills,https://x.com/i/status/2092074463416455666,2026-08-25T02:19:55.000Z,en,32,11
find-skills,https://x.com/i/status/2092024237792153631,2026-08-24T23:00:20.000Z,en,8,7
find-skills,https://x.com/i/status/2091917271052767262,2026-08-24T15:55:18.000Z,en,28,1
find-skills,https://x.com/i/status/2091868583878172710,2026-08-24T12:41:50.000Z,en,54,26
find-skills,https://x.com/i/status/2091813101465379105,2026-08-24T09:01:22.000Z,en,0,0
find-skills,https://x.com/i/status/2091805251712258418,2026-08-24T08:30:10.000Z,en,0,0
find-skills,https://x.com/i/status/2091779929687875991,2026-08-24T06:49:33.000Z,en,647,44
find-skills,https://x.com/i/status/2091207358412128523,2026-08-22T16:54:21.000Z,ar,215,6
find-skills,https://x.com/i/status/2091194923529744557,2026-08-22T16:04:56.000Z,en,31,4
find-skills,https://x.com/i/status/2091179630958907580,2026-08-22T15:04:10.000Z,es,316,78
find-skills,https://x.com/i/status/2091094262037500401,2026-08-22T09:24:57.000Z,en,83,16
find-skills,https://x.com/i/status/2090988029737361563,2026-08-22T02:22:49.000Z,zxx,2,0
find-skills,https://x.com/i/status/2090851702433861989,2026-08-21T17:21:06.000Z,es,326,34
find-skills,https://x.com/i/status/2090838255637766603,2026-08-21T16:27:40.000Z,es,257,41
self-improving-agent,https://x.com/i/status/2093258255376261253,2026-08-28T08:43:53.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2093179378591220001,2026-08-28T03:30:27.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2093155710435799364,2026-08-28T01:56:24.000Z,en,37,8
self-improving-agent,https://x.com/i/status/2093117298307731793,2026-08-27T23:23:46.000Z,en,12,1
self-improving-agent,https://x.com/i/status/2093100626964332840,2026-08-27T22:17:32.000Z,zxx,2,0
self-improving-agent,https://x.com/i/status/2092983677919830336,2026-08-27T14:32:49.000Z,en,607,134
self-improving-agent,https://x.com/i/status/2092975567838818432,2026-08-27T14:00:35.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2092783109339242753,2026-08-27T01:15:49.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092765892170150225,2026-08-27T00:07:25.000Z,en,6,0
self-improving-agent,https://x.com/i/status/2092655210338361521,2026-08-26T16:47:36.000Z,en,38,5
self-improving-agent,https://x.com/i/status/2092634186280841706,2026-08-26T15:24:03.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2092628136517345414,2026-08-26T15:00:01.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092586595501351198,2026-08-26T12:14:57.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2092340181177335986,2026-08-25T19:55:47.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092319298811544019,2026-08-25T18:32:48.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2092284353368019014,2026-08-25T16:13:57.000Z,en,20,3
self-improving-agent,https://x.com/i/status/2092265777034347004,2026-08-25T15:00:08.000Z,en,32,1
self-improving-agent,https://x.com/i/status/2092235569413644658,2026-08-25T13:00:06.000Z,en,18,0
self-improving-agent,https://x.com/i/status/2092233766349775210,2026-08-25T12:52:56.000Z,en,63,20
self-improving-agent,https://x.com/i/status/2092178688674795940,2026-08-25T09:14:04.000Z,en,30,3
self-improving-agent,https://x.com/i/status/2092076999745614077,2026-08-25T02:30:00.000Z,en,21,8
self-improving-agent,https://x.com/i/status/2092032702937477379,2026-08-24T23:33:59.000Z,en,7,1
self-improving-agent,https://x.com/i/status/2092028697574293774,2026-08-24T23:18:04.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2091992218232140280,2026-08-24T20:53:06.000Z,zxx,11,3
self-improving-agent,https://x.com/i/status/2091915697282568346,2026-08-24T15:49:02.000Z,en,85,14
self-improving-agent,https://x.com/i/status/2091907294179054066,2026-08-24T15:15:39.000Z,en,86,6
self-improving-agent,https://x.com/i/status/2091821187701883195,2026-08-24T09:33:29.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2091815496479920387,2026-08-24T09:10:53.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2091728192856015130,2026-08-24T03:23:58.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2091683634403328046,2026-08-24T00:26:54.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2091671663431565490,2026-08-23T23:39:20.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2091598410004807810,2026-08-23T18:48:15.000Z,en,4,0
self-improving-agent,https://x.com/i/status/2091573735375454343,2026-08-23T17:10:12.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2091541283286233261,2026-08-23T15:01:15.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2091536268236615815,2026-08-23T14:41:19.000Z,zxx,12,0
self-improving-agent,https://x.com/i/status/2091520454993354984,2026-08-23T13:38:29.000Z,en,16,0
self-improving-agent,https://x.com/i/status/2091505476454281264,2026-08-23T12:38:58.000Z,en,57,9
self-improving-agent,https://x.com/i/status/2091377641274429782,2026-08-23T04:11:00.000Z,zh,107,20
self-improving-agent,https://x.com/i/status/2091208971193286942,2026-08-22T17:00:46.000Z,en,21,0
self-improving-agent,https://x.com/i/status/2091193681764045000,2026-08-22T16:00:00.000Z,en,219,40
self-improving-agent,https://x.com/i/status/2091165517398647134,2026-08-22T14:08:05.000Z,en,11,1
self-improving-agent,https://x.com/i/status/2091141238724465024,2026-08-22T12:31:37.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2090996958114582728,2026-08-22T02:58:18.000Z,zxx,3,1
self-improving-agent,https://x.com/i/status/2090876686296584280,2026-08-21T19:00:23.000Z,en,1,0
self-improving-agent,https://x.com/i/status/2090829631616397505,2026-08-21T15:53:24.000Z,en,7,0
self-improving-agent,https://x.com/i/status/2090807586555822176,2026-08-21T14:25:48.000Z,zxx,0,0
self-improving-agent,https://x.com/i/status/2090786842668925372,2026-08-21T13:03:22.000Z,en,0,0
grill-me,https://x.com/i/status/2093220640308285865,2026-08-28T06:14:25.000Z,zxx,46,14
grill-me,https://x.com/i/status/2093194705463025933,2026-08-28T04:31:22.000Z,ja,0,0
grill-me,https://x.com/i/status/2093177053218537800,2026-08-28T03:21:13.000Z,en,4,0
grill-me,https://x.com/i/status/2093172813733782009,2026-08-28T03:04:22.000Z,en,0,0
grill-me,https://x.com/i/status/2093161613700268214,2026-08-28T02:19:52.000Z,zxx,17,3
grill-me,https://x.com/i/status/2093127169438531935,2026-08-28T00:03:00.000Z,en,0,0
grill-me,https://x.com/i/status/2093060404356268098,2026-08-27T19:37:42.000Z,en,5,0
grill-me,https://x.com/i/status/2093021955846963220,2026-08-27T17:04:55.000Z,en,0,0
grill-me,https://x.com/i/status/2093009994233127099,2026-08-27T16:17:23.000Z,en,2,0
grill-me,https://x.com/i/status/2093008099057475988,2026-08-27T16:09:51.000Z,en,0,0
grill-me,https://x.com/i/status/2092995049856381061,2026-08-27T15:18:00.000Z,en,4,2
grill-me,https://x.com/i/status/2092992398263787665,2026-08-27T15:07:28.000Z,ja,5,0
grill-me,https://x.com/i/status/2092962055150084466,2026-08-27T13:06:53.000Z,fa,127,5
grill-me,https://x.com/i/status/2092949437949874411,2026-08-27T12:16:45.000Z,en,0,0
grill-me,https://x.com/i/status/2092933494515139052,2026-08-27T11:13:24.000Z,en,0,0
grill-me,https://x.com/i/status/2092932640949100645,2026-08-27T11:10:01.000Z,en,1,0
grill-me,https://x.com/i/status/2092930121527386182,2026-08-27T11:00:00.000Z,en,623,121
grill-me,https://x.com/i/status/2092927603594146029,2026-08-27T10:50:00.000Z,es,0,0
grill-me,https://x.com/i/status/2092890095682810159,2026-08-27T08:20:57.000Z,ja,3300,250
grill-me,https://x.com/i/status/2092877776063803544,2026-08-27T07:32:00.000Z,zh,277,54
grill-me,https://x.com/i/status/2092856996089491482,2026-08-27T06:09:25.000Z,en,6,1
grill-me,https://x.com/i/status/2092841166622568498,2026-08-27T05:06:31.000Z,en,3,0
grill-me,https://x.com/i/status/2092815138785247436,2026-08-27T03:23:06.000Z,zxx,154,24
grill-me,https://x.com/i/status/2092785979837071475,2026-08-27T01:27:14.000Z,ja,3,0
