view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,2966935,true,,,110834|113781|109199|109085|115475|107969|101120|96861
all-time,2,mattpocock/skills,grill-me,866562,false,,,46900|47001|49104|70968|69550|67971|64738|75922
all-time,3,anthropics/skills,frontend-design,781189,true,,,29131|27857|26134|28120|26218|24780|26152|25773
all-time,4,mattpocock/skills,grill-with-docs,737142,false,,,42338|41746|42976|65694|62173|58257|55615|66362
all-time,5,mattpocock/skills,improve-codebase-architecture,711023,false,,,39822|39159|39485|61006|57135|53247|50835|63780
all-time,6,mattpocock/skills,tdd,687207,false,,,37183|37176|40327|61196|55148|52117|49935|63627
all-time,7,vercel-labs/agent-browser,agent-browser,680941,true,,,21383|21902|20807|24138|22802|20921|33671|33224
all-time,8,vercel-labs/agent-skills,vercel-react-best-practices,634952,true,,,16804|16815|17535|19037|17378|17502|18943|18816
all-time,9,mattpocock/skills,setup-matt-pocock-skills,632871,false,,,35398|35407|37202|59451|53087|50039|48211|61714
all-time,10,mattpocock/skills,handoff,595443,false,,,37337|37303|38551|59444|55388|51795|48113|58162
all-time,11,mattpocock/skills,triage,592857,false,,,33480|33465|34205|54797|50072|47121|45268|58240
all-time,12,mattpocock/skills,prototype,581276,false,,,34020|33997|36047|57724|51902|48526|47077|60846
all-time,13,open.feishu.cn,lark-doc,577608,false,,,36649|44134|46563|39893|43803|42324|37271|33810
all-time,14,open.feishu.cn,lark-approval,577493,false,,,36670|44133|46544|39875|43769|42291|37232|33745
all-time,15,open.feishu.cn,lark-base,577461,false,,,36650|44110|46552|39863|43796|42297|37239|33798
all-time,16,open.feishu.cn,lark-drive,577229,false,,,36640|44097|46526|39854|43770|42305|37238|33779
all-time,17,open.feishu.cn,lark-shared,577113,false,,,36639|44094|46514|39819|43772|42295|37234|33772
all-time,18,open.feishu.cn,lark-calendar,577038,false,,,36630|44088|46529|39836|43746|42258|37203|33729
all-time,19,open.feishu.cn,lark-im,577016,false,,,36641|44076|46512|39833|43748|42267|37208|33753
all-time,20,open.feishu.cn,lark-contact,576884,false,,,36629|44091|46518|39842|43728|42247|37196|33713
all-time,21,open.feishu.cn,lark-sheets,576755,false,,,36623|44051|46500|39812|43725|42248|37202|33736
all-time,22,open.feishu.cn,lark-wiki,576696,false,,,36600|44063|46481|39803|43720|42276|37223|33717
