view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3539141,true,,,101120|96861|93130|100221|103058|102072|101832|105632
all-time,2,mattpocock/skills,grill-me,1210780,false,,,64738|75922|65802|71736|66035|63238|57738|54238
all-time,3,mattpocock/skills,grill-with-docs,1034479,false,,,55615|66362|55776|62108|56619|54857|49668|46913
all-time,4,mattpocock/skills,improve-codebase-architecture,983389,false,,,50835|63780|54240|59606|52645|50293|44253|41316
all-time,5,mattpocock/skills,tdd,955467,false,,,49935|63627|52249|57225|51673|49590|44259|41660
all-time,6,vercel-labs/agent-browser,agent-browser,919805,true,,,33671|33224|36656|32899|38886|42640|45317|49445
all-time,7,anthropics/skills,frontend-design,916536,true,,,26152|25773|24760|26482|26382|24200|22533|22545
all-time,8,mattpocock/skills,setup-matt-pocock-skills,882768,false,,,48211|61714|49250|52155|48879|46685|41541|38605
all-time,9,mattpocock/skills,handoff,858322,false,,,48113|58162|48859|53593|49569|48555|44434|42284
all-time,10,mattpocock/skills,triage,832541,false,,,45268|58240|47409|51899|46422|44334|39158|36483
all-time,11,mattpocock/skills,prototype,830087,false,,,47077|60846|48412|52775|48115|45883|41091|39061
all-time,12,mattpocock/skills,grilling,763414,false,,,53982|69023|57496|64483|59375|57402|53033|50276
all-time,13,vercel-labs/agent-skills,vercel-react-best-practices,739224,true,,,18943|18816|17464|19842|20093|16751|16576|19371
all-time,14,open.feishu.cn,lark-doc,724821,false,,,37271|33810|31236|27535|27775|27303|25498|26023
all-time,15,open.feishu.cn,lark-base,724551,false,,,37239|33798|31249|27532|27802|27271|25493|25934
all-time,16,open.feishu.cn,lark-drive,724406,false,,,37238|33779|31172|27520|27877|27275|25485|25955
all-time,17,open.feishu.cn,lark-shared,724031,false,,,37234|33772|31157|27511|27748|27143|25473|25974
all-time,18,open.feishu.cn,lark-im,723796,false,,,37208|33753|31136|27446|27769|27230|25421|25883
all-time,19,open.feishu.cn,lark-approval,723745,false,,,37232|33745|31090|27365|27660|27110|25324|25801
all-time,20,open.feishu.cn,lark-calendar,723620,false,,,37203|33729|31126|27423|27723|27209|25393|25820
