skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
find-skills,"""find-skills""",0,0,0,2,104,41,false,3,1595,true
self-improving-agent,"""self-improving-agent""",1,1,4,8,0,47,false,3,3048,true
grill-me,"""grill-me""",1,4,,,28,100,true,5,3037,true
skill-vetter,"""skill-vetter""",0,0,,,2,0,false,1,0,false
frontend-design,"""frontend-design""",0,1,,,76,77,false,4,4642,true
self-improving,"""self-improving""",7,16,,,1,100,true,5,6269,true
grill-with-docs,"""grill-with-docs""",0,1,,,11,28,false,2,622,true
ontology,"""ontology"" skill",0,1,,,10,100,true,5,2551,true
improve-codebase-architecture,"""improve-codebase-architecture""",0,0,,,4,8,false,1,2694,false
github,"""github"" skill",0,205,,,617,100,true,5,441,true
tdd,"""tdd"" skill",1,3,,,28,100,true,5,1080,true
gog,"""gog"" skill",0,1,,,2,14,false,1,271,true
agent-browser,"""agent-browser""",1,4,,,21,100,true,5,1263,true
skillscan,"""skillscan"" skill",0,0,,,0,0,false,1,0,false
setup-matt-pocock-skills,"""setup-matt-pocock-skills""",0,0,,,7,1,false,1,5,false
proactive-agent,"""proactive-agent""",0,0,,,0,21,false,2,544,false
vercel-react-best-practices,"""vercel-react-best-practices""",0,0,,,3,0,false,1,0,false
weather,"""weather"" skill",0,24,,,5,100,true,5,1047,true
handoff,"""handoff"" skill",1,9,,,133,100,true,5,474,true
multi-search-engine,"""multi-search-engine""",0,0,,,0,0,false,1,0,false
triage,"""triage"" skill",0,6,,,128,100,true,5,2185,true
agent-browser-clawdbot,"""agent-browser-clawdbot""",0,0,,,0,0,false,1,0,false
prototype,"""prototype"" skill",1,6,,,31,100,true,5,2294,true
admapix,"""admapix"" skill",0,0,,,0,0,false,1,0,false
lark-doc,"""lark-doc""",0,0,,,0,0,false,1,0,false
humanizer,"""humanizer"" skill",0,0,,,19,53,false,3,967,false
lark-base,"""lark-base""",0,0,,,0,2,false,1,30,false
nano-pdf,"""nano-pdf""",0,0,,,0,0,false,1,0,false
lark-approval,"""lark-approval""",0,0,,,0,0,false,1,0,false
obsidian,"""obsidian"" skill",0,2,,,28,100,true,5,416,true
lark-drive,"""lark-drive""",0,0,,,0,0,false,1,0,false
nano-banana-pro,"""nano-banana-pro""",0,0,,,0,34,false,2,596,false
lark-shared,"""lark-shared""",0,0,,,0,0,false,1,0,false
openclaw-tavily-search,"""openclaw-tavily-search""",0,0,,,0,0,false,1,0,false
