skill_key,tweet_url,created_at,lang,favorites,retweets
find-skills,https://x.com/i/status/2089222778092499442,2026-08-17T05:28:20.000Z,ja,0,0
find-skills,https://x.com/i/status/2089214638605144288,2026-08-17T04:56:00.000Z,ja,8,1
find-skills,https://x.com/i/status/2089118787064721487,2026-08-16T22:35:07.000Z,ar,0,0
find-skills,https://x.com/i/status/2089031155228029427,2026-08-16T16:46:54.000Z,en,0,0
find-skills,https://x.com/i/status/2089020381919056211,2026-08-16T16:04:05.000Z,en,1,1
find-skills,https://x.com/i/status/2088998059779006715,2026-08-16T14:35:23.000Z,ja,4,0
find-skills,https://x.com/i/status/2088879655851786574,2026-08-16T06:44:54.000Z,zh,9,4
find-skills,https://x.com/i/status/2088844046940909892,2026-08-16T04:23:24.000Z,zh,0,0
find-skills,https://x.com/i/status/2088755129629770180,2026-08-15T22:30:04.000Z,ja,9,2
find-skills,https://x.com/i/status/2088682429993087356,2026-08-15T17:41:11.000Z,en,138,16
find-skills,https://x.com/i/status/2088676671033352402,2026-08-15T17:18:18.000Z,en,24,1
find-skills,https://x.com/i/status/2088388947810365786,2026-08-14T22:15:00.000Z,en,61,3
find-skills,https://x.com/i/status/2088331111445225680,2026-08-14T18:25:10.000Z,en,0,0
find-skills,https://x.com/i/status/2088166172940444114,2026-08-14T07:29:46.000Z,ja,2,0
find-skills,https://x.com/i/status/2088166113523777597,2026-08-14T07:29:32.000Z,zxx,1,0
find-skills,https://x.com/i/status/2088150879270785403,2026-08-14T06:29:00.000Z,en,192,27
find-skills,https://x.com/i/status/2088094389616980439,2026-08-14T02:44:32.000Z,en,4,0
find-skills,https://x.com/i/status/2087968725249233358,2026-08-13T18:25:11.000Z,zxx,85,10
find-skills,https://x.com/i/status/2087887334175859094,2026-08-13T13:01:46.000Z,es,180,8
find-skills,https://x.com/i/status/2087885508361793954,2026-08-13T12:54:30.000Z,en,0,0
find-skills,https://x.com/i/status/2087701929333821763,2026-08-13T00:45:02.000Z,en,0,0
find-skills,https://x.com/i/status/2087701925902926244,2026-08-13T00:45:01.000Z,en,0,0
find-skills,https://x.com/i/status/2087684513929351364,2026-08-12T23:35:50.000Z,pt,0,0
find-skills,https://x.com/i/status/2087539761942548904,2026-08-12T14:00:38.000Z,en,1,0
find-skills,https://x.com/i/status/2087416466148602053,2026-08-12T05:50:42.000Z,en,1,0
find-skills,https://x.com/i/status/2087375693801837054,2026-08-12T03:08:41.000Z,en,4,0
find-skills,https://x.com/i/status/2087282926413336908,2026-08-11T21:00:04.000Z,ja,0,0
find-skills,https://x.com/i/status/2087282924769153317,2026-08-11T21:00:03.000Z,ja,4,1
find-skills,https://x.com/i/status/2087209444622901365,2026-08-11T16:08:04.000Z,und,0,0
find-skills,https://x.com/i/status/2087209440038535352,2026-08-11T16:08:03.000Z,und,1,0
find-skills,https://x.com/i/status/2087087501672669667,2026-08-11T08:03:31.000Z,zh,0,0
find-skills,https://x.com/i/status/2087075293349736824,2026-08-11T07:15:00.000Z,en,7,0
find-skills,https://x.com/i/status/2087047606484767196,2026-08-11T05:24:59.000Z,en,0,0
find-skills,https://x.com/i/status/2087020052751241523,2026-08-11T03:35:30.000Z,en,2,0
find-skills,https://x.com/i/status/2087003441487085570,2026-08-11T02:29:29.000Z,zh,0,0
find-skills,https://x.com/i/status/2086999143080436162,2026-08-11T02:12:24.000Z,en,1,0
find-skills,https://x.com/i/status/2086988184593010998,2026-08-11T01:28:52.000Z,en,7,0
find-skills,https://x.com/i/status/2086969595303284974,2026-08-11T00:15:00.000Z,en,181,8
find-skills,https://x.com/i/status/2086881072608842089,2026-08-10T18:23:14.000Z,es,468,32
find-skills,https://x.com/i/status/2086765711310069789,2026-08-10T10:44:50.000Z,en,9,0
find-skills,https://x.com/i/status/2086749461636936047,2026-08-10T09:40:16.000Z,zh,71,6
self-improving-agent,https://x.com/i/status/2089081790254465241,2026-08-16T20:08:06.000Z,en,50,6
self-improving-agent,https://x.com/i/status/2088995499755921793,2026-08-16T14:25:13.000Z,en,8,4
self-improving-agent,https://x.com/i/status/2088990046020063399,2026-08-16T14:03:33.000Z,zxx,0,0
self-improving-agent,https://x.com/i/status/2088695918875050381,2026-08-15T18:34:47.000Z,en,6,1
self-improving-agent,https://x.com/i/status/2088643405387604373,2026-08-15T15:06:07.000Z,en,43,5
self-improving-agent,https://x.com/i/status/2088626779556606055,2026-08-15T14:00:03.000Z,en,67,10
self-improving-agent,https://x.com/i/status/2088603257501618327,2026-08-15T12:26:35.000Z,en,0,0
self-improving-agent,https://x.com/i/status/2088594731827855444,2026-08-15T11:52:42.000Z,en,0,1
self-improving-agent,https://x.com/i/status/2088529122448285887,2026-08-15T07:32:00.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2088491199669891271,2026-08-15T05:01:18.000Z,en,2,0
self-improving-agent,https://x.com/i/status/2088434669591384409,2026-08-15T01:16:41.000Z,zxx,2,0
