view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3476711,true,,,107969|101120|96861|93130|100221|103058|102072|101832
all-time,2,mattpocock/skills,grill-me,1180193,false,,,67971|64738|75922|65802|71736|66035|63238|57738
all-time,3,mattpocock/skills,grill-with-docs,1007700,false,,,58257|55615|66362|55776|62108|56619|54857|49668
all-time,4,mattpocock/skills,improve-codebase-architecture,959777,false,,,53247|50835|63780|54240|59606|52645|50293|44253
all-time,5,mattpocock/skills,tdd,932109,false,,,52117|49935|63627|52249|57225|51673|49590|44259
all-time,6,anthropics/skills,frontend-design,903016,true,,,24780|26152|25773|24760|26482|26382|24200|22533
all-time,7,vercel-labs/agent-browser,agent-browser,889437,true,,,20921|33671|33224|36656|32899|38886|42640|45317
all-time,8,mattpocock/skills,setup-matt-pocock-skills,860728,false,,,50039|48211|61714|49250|52155|48879|46685|41541
all-time,9,mattpocock/skills,handoff,834326,false,,,51795|48113|58162|48859|53593|49569|48555|44434
all-time,10,mattpocock/skills,triage,811695,false,,,47121|45268|58240|47409|51899|46422|44334|39158
all-time,11,mattpocock/skills,prototype,808073,false,,,48526|47077|60846|48412|52775|48115|45883|41091
all-time,12,mattpocock/skills,grilling,735580,false,,,55459|53982|69023|57496|64483|59375|57402|53033
all-time,13,vercel-labs/agent-skills,vercel-react-best-practices,727180,true,,,17502|18943|18816|17464|19842|20093|16751|16576
all-time,14,open.feishu.cn,lark-doc,709757,false,,,42324|37271|33810|31236|27535|27775|27303|25498
all-time,15,open.feishu.cn,lark-base,709526,false,,,42297|37239|33798|31249|27532|27802|27271|25493
all-time,16,open.feishu.cn,lark-drive,709361,false,,,42305|37238|33779|31172|27520|27877|27275|25485
all-time,17,open.feishu.cn,lark-shared,708975,false,,,42295|37234|33772|31157|27511|27748|27143|25473
all-time,18,open.feishu.cn,lark-im,708791,false,,,42267|37208|33753|31136|27446|27769|27230|25421
all-time,19,open.feishu.cn,lark-approval,708790,false,,,42291|37232|33745|31090|27365|27660|27110|25324
all-time,20,open.feishu.cn,lark-calendar,708648,false,,,42258|37203|33729|31126|27423|27723|27209|25393
all-time,21,open.feishu.cn,lark-sheets,708380,false,,,42248|37202|33736|31121|27391|27718|27221|25388
all-time,22,open.feishu.cn,lark-wiki,708149,false,,,42276|37223|33717|31136|27407|27662|27081|25386
all-time,23,open.feishu.cn,lark-contact,707946,false,,,42247|37196|33713|31057|27362|27617|27017|25286
all-time,24,open.feishu.cn,lark-minutes,707733,false,,,42216|37154|33708|31100|27483|27754|27006|25258
all-time,25,open.feishu.cn,lark-slides,707677,false,,,42218|37157|33681|31074|27421|27677|27058|25352
all-time,26,open.feishu.cn,lark-mail,707648,false,,,42213|37131|33671|31034|27322|27643|27063|25338
all-time,27,open.feishu.cn,lark-task,707628,false,,,42222|37170|33674|31072|27376|27664|27045|25285
