view,rank,source,name,installs,is_official,installs_yesterday,change,weekly_installs
all-time,1,vercel-labs/skills,find-skills,3022229,true,,,113781|109199|109085|115475|107969|101120|96861|93130
all-time,2,mattpocock/skills,grill-me,908347,false,,,47001|49104|70968|69550|67971|64738|75922|65802
all-time,3,anthropics/skills,frontend-design,795792,true,,,27857|26134|28120|26218|24780|26152|25773|24760
all-time,4,mattpocock/skills,grill-with-docs,772902,false,,,41746|42976|65694|62173|58257|55615|66362|55776
all-time,5,mattpocock/skills,improve-codebase-architecture,744786,false,,,39159|39485|61006|57135|53247|50835|63780|54240
all-time,6,mattpocock/skills,tdd,719681,false,,,37176|40327|61196|55148|52117|49935|63627|52249
all-time,7,vercel-labs/agent-browser,agent-browser,701679,true,,,21902|20807|24138|22802|20921|33671|33224|36656
all-time,8,mattpocock/skills,setup-matt-pocock-skills,660733,false,,,35407|37202|59451|53087|50039|48211|61714|49250
all-time,9,vercel-labs/agent-skills,vercel-react-best-practices,646318,true,,,16815|17535|19037|17378|17502|18943|18816|17464
all-time,10,mattpocock/skills,handoff,626068,false,,,37303|38551|59444|55388|51795|48113|58162|48859
all-time,11,mattpocock/skills,triage,622270,false,,,33465|34205|54797|50072|47121|45268|58240|47409
all-time,12,mattpocock/skills,prototype,610032,false,,,33997|36047|57724|51902|48526|47077|60846|48412
all-time,13,open.feishu.cn,lark-doc,594137,false,,,44134|46563|39893|43803|42324|37271|33810|31236
all-time,14,open.feishu.cn,lark-base,593995,false,,,44110|46552|39863|43796|42297|37239|33798|31249
all-time,15,open.feishu.cn,lark-approval,593921,false,,,44133|46544|39875|43769|42291|37232|33745|31090
all-time,16,open.feishu.cn,lark-drive,593708,false,,,44097|46526|39854|43770|42305|37238|33779|31172
all-time,17,open.feishu.cn,lark-shared,593624,false,,,44094|46514|39819|43772|42295|37234|33772|31157
all-time,18,open.feishu.cn,lark-calendar,593499,false,,,44088|46529|39836|43746|42258|37203|33729|31126
all-time,19,open.feishu.cn,lark-im,593481,false,,,44076|46512|39833|43748|42267|37208|33753|31136
all-time,20,open.feishu.cn,lark-contact,593309,false,,,44091|46518|39842|43728|42247|37196|33713|31057
all-time,21,open.feishu.cn,lark-sheets,593194,false,,,44051|46500|39812|43725|42248|37202|33736|31121
all-time,22,open.feishu.cn,lark-wiki,593156,false,,,44063|46481|39803|43720|42276|37223|33717|31136
all-time,23,open.feishu.cn,lark-event,593027,false,,,44061|46479|39798|43706|42220|37168|33712|31052
all-time,24,open.feishu.cn,lark-minutes,593026,false,,,44050|46467|39796|43714|42216|37154|33708|31100
all-time,25,open.feishu.cn,lark-attendance,593009,false,,,44056|46480|39815|43721|42218|37142|33674|31024
all-time,26,open.feishu.cn,lark-whiteboard,592915,false,,,44055|46471|39800|43723|42232|37159|33701|31069
all-time,27,open.feishu.cn,lark-openapi-explorer,592903,false,,,44050|46459|39794|43716|42231|37180|33684|31037
all-time,28,open.feishu.cn,lark-task,592853,false,,,44041|46446|39778|43690|42222|37170|33674|31072
all-time,29,open.feishu.cn,lark-mail,592837,false,,,44049|46461|39793|43698|42213|37131|33671|31034
all-time,30,open.feishu.cn,lark-slides,592774,false,,,44026|46439|39774|43688|42218|37157|33681|31074
all-time,31,open.feishu.cn,lark-skill-maker,592653,false,,,44031|46445|39775|43690|42200|37151|33673|31012
all-time,32,open.feishu.cn,lark-vc,592648,false,,,44023|46440|39764|43673|42196|37145|33664|31060
all-time,33,open.feishu.cn,lark-workflow-meeting-summary,592444,false,,,44006|46434|39755|43669|42216|37127|33631|30994
all-time,34,open.feishu.cn,lark-workflow-standup-report,592438,false,,,44010|46418|39754|43667|42210|37137|33648|31001
all-time,35,open.feishu.cn,lark-okr,573534,false,,,44039|46440|39773|43691|42183|37119|33627|31014
all-time,36,open.feishu.cn,lark-markdown,558692,false,,,44062|46476|39818|43726|42236|37191|33693|31059
all-time,37,vercel-labs/agent-skills,web-design-guidelines,556959,true,,,15940|17172|18625|16615|16429|18456|18715|18063
all-time,38,microsoft/azure-skills,microsoft-foundry,539902,true,,,13388|12104|16172|16805|17545|16759|16823|16117
all-time,39,open.feishu.cn,lark-vc-agent,537302,false,,,43993|46393|39749|43660|42186|37116|33626|31027
all-time,40,microsoft/azure-skills,azure-diagnostics,533872,true,,,13189|11865|15912|16576|17293|16428|16308|15389
all-time,41,microsoft/azure-skills,azure-ai,533534,true,,,13214|11849|15888|16560|17111|16417|16165|15011
all-time,42,microsoft/azure-skills,azure-deploy,533486,true,,,13203|11882|15923|16592|17119|16395|16139|15267
all-time,43,microsoft/azure-skills,azure-prepare,533311,true,,,13174|11842|15872|16531|17273|16404|16114|15245
all-time,44,microsoft/azure-skills,azure-validate,532994,true,,,13168|11832|15867|16527|17299|16527|16330|15239
all-time,45,microsoft/azure-skills,azure-storage,532465,true,,,13168|11827|15867|16526|17092|16350|16132|14994
all-time,46,microsoft/azure-skills,entra-app-registration,532201,true,,,13172|11827|15874|16529|17252|16403|16119|14985
all-time,47,microsoft/azure-skills,appinsights-instrumentation,531970,true,,,13159|11819|15867|16528|17111|16383|16130|14987
all-time,48,microsoft/azure-skills,azure-resource-lookup,531884,true,,,13153|11822|15861|16517|17142|16362|16117|14989
all-time,49,microsoft/azure-skills,azure-compliance,531829,true,,,13154|11822|15864|16521|17071|16376|16120|14978
all-time,50,microsoft/azure-skills,azure-aigateway,531680,true,,,13149|11817|15861|16521|17064|16365|16103|14973
all-time,51,microsoft/azure-skills,azure-kusto,531602,true,,,13147|11814|15857|16512|17067|16353|16100|14974
